user_count,work_experience
48656,0
48657,7
48658,1
48659,4
48660,0
48661,3
48662,4
48663,0
48664,17
48665,6
48666,3
48667,0
48668,2
48669,11
48670,6
48671,0
48672,0
48673,6
48674,0
48675,0
48676,5
48677,0
48678,0
48679,0
48680,2
48681,0
48682,0
48683,0
48684,0
48685,13
48686,0
48687,0
48688,0
48689,0
48690,0
48691,0
48692,0
48693,1
48694,0
48695,32
48696,0
48697,5
48698,0
48699,2
48700,3
48701,0
48702,0
48703,13
48704,10
48705,0
48706,6
48707,0
48708,0
48709,2
48710,6
48711,0
48712,0
48713,4
48714,5
48715,4
48716,0
48717,0
48718,3
48719,23
48720,4
48721,2
48722,14
48723,6
48724,3
48725,3
48726,0
48727,0
48728,6
48729,16
48730,0
48731,0
48732,7
48733,6
48734,0
48735,3
48736,0
48737,18
48738,0
48739,3
48740,11
48741,4
48742,9
48743,9
48744,6
48745,15
48746,0
48747,4
48748,1
48749,13
48750,0
48751,0
48752,2
48753,23
48754,0
48755,0
48756,0
48757,0
48758,0
48759,3
48760,2
48761,27
48762,0
48763,0
48764,4
48765,0
48766,0
48767,3
48768,0
48769,0
48770,0
48771,0
48772,7
48773,10
48774,0
48775,0
48776,0
48777,4
48778,0
48779,1
48780,9
48781,15
48782,7
48783,0
48784,6
48785,0
48786,0
48787,16
48788,0
48789,0
48790,0
48791,0
48792,2
48793,8
48794,22
48795,16
48796,0
48797,0
48798,0
48799,0
48800,7
48801,11
48802,9
48803,0
48804,5
48805,12
48806,0
48807,11
48808,3
48809,0
48810,0
48811,0
48812,18
48813,3
48814,4
48815,9
48816,0
48817,0
48818,0
48819,7
48820,0
48821,0
48822,2
48823,4
48824,0
48825,5
48826,0
48827,10
48828,0
48829,22
48830,0
48831,20
48832,0
48833,7
48834,13
48835,5
48836,3
48837,40
48838,3
48839,0
48840,8
48841,8
48842,9
48843,2
48844,13
48845,0
48846,3
48847,23
48848,10
48849,12
48850,17
48851,25
48852,6
48853,17
48854,0
48855,26
48856,0
48857,0
48858,6
48859,34
48860,9
48861,1
48862,6
48863,0
48864,0
48865,1
48866,17
48867,7
48868,0
48869,0
48870,9
48871,14
48872,0
48873,5
48874,5
48875,9
48876,0
48877,error
48878,13
48879,14
48880,15
48881,9
48882,18
48883,19
48884,0
48885,16
48886,7
48887,0
48888,0
48889,19
48890,25
48891,14
48892,3
48893,0
48894,0
48895,0
48896,0
48897,0
48898,16
48899,0
48900,0
48901,0
48902,0
48903,13
48904,20
48905,0
48906,0
48907,10
48908,17
48909,19
48910,8
48911,5
48912,14
48913,0
48914,12
48915,0
48916,4
48917,5
48918,0
48919,0
48920,19
48921,0
48922,1
48923,0
48924,18
48925,12
48926,0
48927,18
48928,19
48929,7
48930,0
48931,4
48932,33
48933,13
48934,0
48935,5
48936,12
48937,10
48938,3
48939,5
48940,0
48941,4
48942,0
48943,13
48944,27
48945,11
48946,0
48947,25
48948,0
48949,0
48950,15
48951,0
48952,0
48953,0
48954,0
48955,0
48956,0
48957,0
48958,8
48959,17
48960,0
48961,15
48962,6
48963,0
48964,15
48965,0
48966,13
48967,13
48968,0
48969,11
48970,5
48971,0
48972,3
48973,0
48974,2
48975,18
48976,0
48977,9
48978,12
48979,8
48980,7
48981,error
48982,2
48983,1
48984,17
48985,15
48986,0
48987,13
48988,11
48989,4
48990,1
48991,2
48992,13
48993,3
48994,0
48995,10
48996,8
48997,10
48998,21
48999,6
49000,17
49001,0
49002,2
49003,2
49004,0
49005,14
49006,0
49007,7
49008,4
49009,6
49010,5
49011,11
49012,19
49013,5
49014,0
49015,3
49016,2
49017,0
49018,6
49019,18
49020,5
49021,13
49022,15
49023,0
49024,13
49025,8
49026,7
49027,4
49028,5
49029,0
49030,13
49031,12
49032,24
49033,10
49034,5
49035,4
49036,9
49037,3
49038,9
49039,0
49040,16
49041,0
49042,18
49043,0
49044,7
49045,18
49046,10
49047,8
49048,7
49049,33
49050,5
49051,23
49052,10
49053,0
49054,6
49055,3
49056,3
49057,31
49058,0
49059,3
49060,3
49061,5
49062,17
49063,26
49064,0
49065,19
49066,14
49067,43
49068,12
49069,5
49070,0
49071,6
49072,0
49073,3
49074,5
49075,6
49076,2
49077,17
49078,14
49079,0
49080,0
49081,5
49082,0
49083,3
49084,0
49085,2
49086,6
49087,3
49088,11
49089,4
49090,1
49091,0
49092,4
49093,13
49094,0
49095,13
49096,13
49097,3
49098,0
49099,7
49100,0
49101,20
49102,13
49103,2
49104,8
49105,2
49106,9
49107,0
49108,20
49109,9
49110,5
49111,13
49112,4
49113,0
49114,5
49115,20
49116,0
49117,15
49118,10
49119,8
49120,6
49121,17
49122,3
49123,11
49124,11
49125,11
49126,14
49127,2
49128,11
49129,27
49130,16
49131,7
49132,40
49133,0
49134,47
49135,0
49136,0
49137,7
49138,0
49139,4
49140,15
49141,25
49142,3
49143,8
49144,4
49145,0
49146,7
49147,8
49148,3
49149,0
49150,0
49151,0
49152,9
49153,25
49154,28
49155,8
49156,2
49157,4
49158,7
49159,7
49160,14
49161,20
49162,1
49163,11
49164,5
49165,11
49166,3
49167,9
49168,29
49169,14
49170,0
49171,3
49172,11
49173,14
49174,8
49175,0
49176,13
49177,1
49178,2
49179,6
49180,24
49181,3
49182,0
49183,11
49184,10
49185,12
49186,15
49187,23
49188,3
49189,10
49190,2
49191,5
49192,0
49193,10
49194,3
49195,9
49196,0
49197,2
49198,12
49199,0
49200,8
49201,0
49202,5
49203,11
49204,12
49205,0
49206,0
49207,10
49208,19
49209,7
49210,8
49211,8
49212,30
49213,10
49214,10
49215,7
49216,5
49217,9
49218,15
49219,0
49220,7
49221,7
49222,17
49223,1
49224,0
49225,22
49226,9
49227,10
49228,0
49229,4
49230,8
49231,6
49232,6
49233,5
49234,6
49235,0
49236,8
49237,10
49238,10
49239,25
49240,6
49241,11
49242,0
49243,13
49244,12
49245,18
49246,3
49247,5
49248,0
49249,5
49250,7
49251,0
49252,6
49253,29
49254,26
49255,0
49256,2
49257,0
49258,15
49259,4
49260,8
49261,10
49262,8
49263,2
49264,18
49265,11
49266,2
49267,9
49268,6
49269,7
49270,8
49271,3
49272,0
49273,0
49274,0
49275,4
49276,7
49277,10
49278,9
49279,6
49280,8
49281,4
49282,2
49283,15
49284,21
49285,0
49286,0
49287,1
49288,1
49289,7
49290,0
49291,6
49292,2
49293,0
49294,9
49295,19
49296,0
49297,18
49298,18
49299,5
49300,26
49301,0
49302,0
49303,34
49304,2
49305,0
49306,6
49307,0
49308,7
49309,16
49310,17
49311,0
49312,0
49313,3
49314,0
49315,16
49316,11
49317,3
49318,3
49319,23
49320,21
49321,8
49322,0
49323,14
49324,0
49325,2
49326,9
49327,11
49328,0
49329,3
49330,8
49331,4
49332,7
49333,3
49334,0
49335,13
49336,12
49337,10
49338,11
49339,4
49340,4
49341,0
49342,11
49343,7
49344,0
49345,6
49346,9
49347,2
49348,6
49349,3
49350,0
49351,33
49352,8
49353,0
49354,0
49355,0
49356,17
49357,0
49358,9
49359,5
49360,0
49361,23
49362,0
49363,6
49364,0
49365,19
49366,0
49367,0
49368,0
49369,7
49370,19
49371,0
49372,34
49373,7
49374,0
49375,5
49376,12
49377,0
49378,31
49379,0
49380,8
49381,29
49382,13
49383,13
49384,0
49385,6
49386,7
49387,12
49388,10
49389,0
49390,18
49391,7
49392,16
49393,0
49394,0
49395,0
49396,0
49397,0
49398,0
49399,11
49400,21
49401,14
49402,0
49403,0
49404,2
49405,0
49406,10
49407,0
49408,4
49409,0
49410,0
49411,6
49412,10
49413,0
49414,0
49415,4
49416,2
49417,7
49418,20
49419,13
49420,13
49421,2
49422,0
49423,0
49424,6
49425,0
49426,0
49427,4
49428,11
49429,0
49430,0
49431,0
49432,0
49433,12
49434,9
49435,17
49436,2
49437,8
49438,5
49439,28
49440,33
49441,2
49442,0
49443,9
49444,error
49445,0
49446,4
49447,0
49448,22
49449,20
49450,0
49451,5
49452,0
49453,6
49454,0
49455,18
49456,8
49457,0
49458,11
49459,0
49460,22
49461,17
49462,0
49463,0
49464,0
49465,4
49466,0
49467,0
49468,0
49469,3
49470,8
49471,5
49472,4
49473,9
49474,4
49475,12
49476,13
49477,13
49478,0
49479,7
49480,0
49481,29
49482,0
49483,3
49484,10
49485,0
49486,0
49487,0
49488,0
49489,5
49490,0
49491,0
49492,4
49493,10
49494,0
49495,0
49496,0
49497,0
49498,4
49499,14
49500,6
49501,0
49502,12
49503,0
49504,0
49505,1
49506,0
49507,0
49508,23
49509,4
49510,39
49511,4
49512,6
49513,9
49514,13
49515,24
49516,10
49517,3
49518,0
49519,16
49520,16
49521,11
49522,4
49523,5
49524,34
49525,10
49526,17
49527,53
49528,9
49529,13
49530,0
49531,13
49532,18
49533,1
49534,0
49535,0
49536,0
49537,24
49538,0
49539,9
49540,38
49541,0
49542,7
49543,0
49544,0
49545,0
49546,0
49547,0
49548,0
49549,0
49550,0
49551,3
49552,0
49553,0
49554,13
49555,0
49556,0
49557,0
49558,10
49559,8
49560,0
49561,0
49562,9
49563,0
49564,0
49565,0
49566,0
49567,0
49568,0
49569,10
49570,12
49571,0
49572,0
49573,0
49574,0
49575,0
49576,36
49577,5
49578,9
49579,12
49580,15
49581,0
49582,0
49583,14
49584,6
49585,4
49586,0
49587,1
49588,18
49589,13
49590,8
49591,28
49592,0
49593,0
49594,0
49595,2
49596,0
49597,0
49598,0
49599,0
49600,12
49601,2
49602,6
49603,13
49604,8
49605,3
49606,12
49607,5
49608,0
49609,0
49610,0
49611,11
49612,0
49613,0
49614,0
49615,0
49616,0
49617,0
49618,0
49619,0
49620,0
49621,0
49622,8
49623,0
49624,0
49625,0
49626,0
49627,0
49628,0
49629,4
49630,5
49631,0
49632,0
49633,7
49634,0
49635,8
49636,12
49637,0
49638,10
49639,0
49640,2
49641,0
49642,0
49643,27
49644,10
49645,2
49646,0
49647,9
49648,0
49649,14
49650,0
49651,6
49652,0
49653,1
49654,2
49655,0
49656,3
49657,0
49658,0
49659,0
49660,2
49661,5
49662,1
49663,0
49664,0
49665,0
49666,0
49667,4
49668,5
49669,5
49670,2
49671,11
49672,5
49673,0
49674,0
49675,0
49676,0
49677,9
49678,8
49679,4
49680,0
49681,0
49682,0
49683,0
49684,0
49685,0
49686,5
49687,0
49688,0
49689,3
49690,0
49691,0
49692,13
49693,0
49694,0
49695,0
49696,6
49697,0
49698,6
49699,8
49700,0
49701,8
49702,6
49703,12
49704,8
49705,10
49706,0
49707,8
49708,9
49709,2
49710,2
49711,26
49712,7
49713,2
49714,14
49715,0
49716,4
49717,0
49718,8
49719,0
49720,0
49721,0
49722,0
49723,4
49724,3
49725,1
49726,38
49727,7
49728,6
49729,0
49730,0
49731,2
49732,9
49733,12
49734,0
49735,16
49736,2
49737,14
49738,0
49739,0
49740,0
49741,0
49742,1
49743,1
49744,0
49745,3
49746,0
49747,1
49748,0
49749,0
49750,0
49751,14
49752,0
49753,0
49754,22
49755,0
49756,0
49757,12
49758,0
49759,0
49760,9
49761,0
49762,10
49763,1
49764,0
49765,3
49766,1
49767,0
49768,15
49769,0
49770,0
49771,10
49772,0
49773,0
49774,0
49775,25
49776,0
49777,0
49778,0
49779,10
49780,7
49781,8
49782,28
49783,0
49784,3
49785,0
49786,9
49787,7
49788,1
49789,0
49790,0
49791,5
49792,2
49793,0
49794,7
49795,3
49796,17
49797,0
49798,9
49799,9
49800,0
49801,0
49802,15
49803,6
49804,21
49805,3
49806,0
49807,4
49808,30
49809,9
49810,7
49811,0
49812,2
49813,0
49814,2
49815,0
49816,3
49817,0
49818,0
49819,10
49820,2
49821,5
49822,0
49823,5
49824,10
49825,2
49826,19
49827,2
49828,32
49829,6
49830,0
49831,7
49832,0
49833,1
49834,0
49835,15
49836,9
49837,0
49838,0
49839,30
49840,4
49841,3
49842,4
49843,5
49844,4
49845,0
49846,0
49847,0
49848,0
49849,0
49850,1
49851,0
49852,0
49853,12
49854,15
49855,0
49856,0
49857,2
49858,0
49859,0
49860,0
49861,0
49862,8
49863,2
49864,32
49865,1
49866,4
49867,5
49868,2
49869,0
49870,0
49871,3
49872,11
49873,26
49874,16
49875,7
49876,3
49877,0
49878,0
49879,0
49880,1
49881,0
49882,0
49883,7
49884,0
49885,0
49886,16
49887,0
49888,0
49889,0
49890,0
49891,0
49892,2
49893,5
49894,0
49895,0
49896,0
49897,0
49898,0
49899,0
49900,0
49901,4
49902,0
49903,3
49904,17
49905,0
49906,17
49907,5
49908,7
49909,0
49910,7
49911,0
49912,10
49913,0
49914,0
49915,2
49916,2
49917,22
49918,20
49919,6
49920,0
49921,0
49922,0
49923,0
49924,0
49925,1
49926,0
49927,1
49928,0
49929,0
49930,0
49931,6
49932,4
49933,11
49934,5
49935,9
49936,9
49937,6
49938,1
49939,29
49940,9
49941,1
49942,2
49943,0
49944,1
49945,3
49946,17
49947,0
49948,0
49949,0
49950,0
49951,0
49952,0
49953,0
49954,8
49955,10
49956,0
49957,7
49958,0
49959,0
49960,0
49961,6
49962,1
49963,0
49964,0
49965,18
49966,18
49967,0
49968,5
49969,3
49970,0
49971,9
49972,12
49973,0
49974,6
49975,8
49976,4
49977,8
49978,0
49979,3
49980,7
49981,0
49982,10
49983,5
49984,0
49985,33
49986,0
49987,0
49988,8
49989,8
49990,11
49991,2
49992,0
49993,1
49994,0
49995,0
49996,0
49997,0
49998,13
49999,8
50000,0
50001,1
50002,0
50003,2
50004,14
50005,0
50006,0
50007,26
50008,2
50009,0
50010,3
50011,5
50012,14
50013,5
50014,1
50015,2
50016,6
50017,0
50018,13
50019,28
50020,0
50021,0
50022,7
50023,0
50024,0
50025,9
50026,4
50027,6
50028,3
50029,error
50030,0
50031,8
50032,1
50033,2
50034,9
50035,0
50036,9
50037,0
50038,9
50039,26
50040,0
50041,1
50042,0
50043,0
50044,2
50045,19
50046,0
50047,16
50048,0
50049,45
50050,2
50051,9
50052,7
50053,0
50054,0
50055,0
50056,0
50057,6
50058,2
50059,8
50060,8
50061,7
50062,0
50063,0
50064,3
50065,13
50066,0
50067,3
50068,10
50069,4
50070,3
50071,0
50072,12
50073,5
50074,0
50075,0
50076,5
50077,0
50078,0
50079,8
50080,2
50081,2
50082,7
50083,0
50084,0
50085,12
50086,0
50087,0
50088,4
50089,19
50090,5
50091,1
50092,10
50093,0
50094,4
50095,3
50096,0
50097,9
50098,4
50099,0
50100,0
50101,2
50102,0
50103,2
50104,0
50105,0
50106,0
50107,0
50108,0
50109,5
50110,4
50111,2
50112,0
50113,0
50114,0
50115,16
50116,12
50117,7
50118,0
50119,2
50120,0
50121,9
50122,0
50123,0
50124,19
50125,4
50126,12
50127,7
50128,31
50129,5
50130,2
50131,0
50132,4
50133,2
50134,11
50135,0
50136,11
50137,4
50138,4
50139,2
50140,0
50141,5
50142,3
50143,19
50144,0
50145,6
50146,1
50147,0
50148,20
50149,5
50150,2
50151,0
50152,0
50153,0
50154,0
50155,14
50156,9
50157,0
50158,6
50159,3
50160,3
50161,22
50162,0
50163,2
50164,26
50165,5
50166,3
50167,2
50168,0
50169,7
50170,0
50171,3
50172,0
50173,1
50174,2
50175,0
50176,0
50177,15
50178,2
50179,6
50180,2
50181,0
50182,0
50183,4
50184,0
50185,14
50186,4
50187,0
50188,17
50189,0
50190,12
50191,11
50192,2
50193,19
50194,0
50195,0
50196,0
50197,0
50198,11
50199,27
50200,1
50201,10
50202,0
50203,11
50204,17
50205,1
50206,0
50207,4
50208,15
50209,22
50210,25
50211,7
50212,10
50213,4
50214,20
50215,6
50216,0
50217,3
50218,0
50219,6
50220,7
50221,0
50222,0
50223,0
50224,25
50225,7
50226,6
50227,0
50228,10
50229,9
50230,0
50231,0
50232,5
50233,0
50234,1
50235,0
50236,2
50237,0
50238,1
50239,19
50240,0
50241,9
50242,0
50243,8
50244,7
50245,0
50246,0
50247,6
50248,0
50249,0
50250,0
50251,11
50252,0
50253,0
50254,0
50255,1
50256,9
50257,0
50258,error
50259,3
50260,7
50261,3
50262,10
50263,0
50264,0
50265,0
50266,2
50267,2
50268,0
50269,11
50270,8
50271,6
50272,0
50273,0
50274,1
50275,12
50276,10
50277,0
50278,4
50279,0
50280,0
50281,3
50282,0
50283,0
50284,0
50285,4
50286,0
50287,4
50288,0
50289,3
50290,2
50291,0
50292,13
50293,0
50294,0
50295,3
50296,0
50297,11
50298,0
50299,5
50300,25
50301,12
50302,2
50303,0
50304,0
50305,16
50306,0
50307,0
50308,10
50309,13
50310,0
50311,7
50312,9
50313,0
50314,0
50315,0
50316,9
50317,0
50318,0
50319,21
50320,0
50321,0
50322,3
50323,0
50324,40
50325,0
50326,4
50327,0
50328,8
50329,0
50330,0
50331,0
50332,4
50333,0
50334,3
50335,0
50336,0
50337,0
50338,1
50339,3
50340,9
50341,21
50342,7
50343,2
50344,7
50345,0
50346,5
50347,0
50348,0
50349,0
50350,15
50351,9
50352,6
50353,6
50354,8
50355,0
50356,3
50357,12
50358,0
50359,0
50360,0
50361,0
50362,24
50363,16
50364,15
50365,5
50366,3
50367,1
50368,0
50369,25
50370,0
50371,0
50372,10
50373,1
50374,2
50375,0
50376,1
50377,4
50378,0
50379,0
50380,10
50381,19
50382,37
50383,6
50384,4
50385,0
50386,2
50387,0
50388,0
50389,0
50390,9
50391,0
50392,0
50393,1
50394,1
50395,0
50396,0
50397,2
50398,10
50399,3
50400,10
50401,0
50402,0
50403,15
50404,0
50405,0
50406,0
50407,1
50408,0
50409,0
50410,12
50411,0
50412,19
50413,0
50414,15
50415,2
50416,11
50417,16
50418,2
50419,8
50420,0
50421,0
50422,6
50423,0
50424,0
50425,0
50426,0
50427,0
50428,7
50429,2
50430,0
50431,5
50432,0
50433,14
50434,0
50435,20
50436,10
50437,0
50438,2
50439,6
50440,24
50441,0
50442,7
50443,12
50444,0
50445,11
50446,6
50447,22
50448,1
50449,0
50450,0
50451,5
50452,0
50453,14
50454,0
50455,10
50456,4
50457,0
50458,2
50459,0
50460,6
50461,0
50462,4
50463,14
50464,0
50465,0
50466,13
50467,4
50468,27
50469,2
50470,11
50471,2
50472,0
50473,19
50474,0
50475,20
50476,0
50477,0
50478,10
50479,4
50480,4
50481,10
50482,0
50483,0
50484,22
50485,20
50486,0
50487,0
50488,9
50489,1
50490,6
50491,0
50492,0
50493,7
50494,17
50495,0
50496,7
50497,23
50498,1
50499,0
50500,0
50501,12
50502,0
50503,3
50504,12
50505,2
50506,0
50507,3
50508,6
50509,0
50510,2
50511,0
50512,3
50513,0
50514,8
50515,3
50516,0
50517,0
50518,8
50519,17
50520,5
50521,7
50522,0
50523,3
50524,15
50525,0
50526,7
50527,0
50528,3
50529,0
50530,0
50531,7
50532,1
50533,38
50534,0
50535,3
50536,1
50537,10
50538,6
50539,4
50540,11
50541,0
50542,4
50543,0
50544,0
50545,0
50546,0
50547,11
50548,5
50549,3
50550,3
50551,9
50552,0
50553,0
50554,19
50555,5
50556,5
50557,0
50558,0
50559,6
50560,24
50561,1
50562,3
50563,22
50564,0
50565,1
50566,0
50567,8
50568,5
50569,3
50570,3
50571,8
50572,0
50573,0
50574,0
50575,10
50576,0
50577,0
50578,0
50579,0
50580,3
50581,0
50582,0
50583,0
50584,5
50585,0
50586,0
50587,2
50588,8
50589,11
50590,2
50591,0
50592,6
50593,4
50594,0
50595,3
50596,0
50597,3
50598,9
50599,18
50600,7
50601,6
50602,4
50603,10
50604,2
50605,4
50606,0
50607,3
50608,5
50609,6
50610,0
50611,0
50612,8
50613,0
50614,2
50615,0
50616,4
50617,0
50618,0
50619,2
50620,6
50621,12
50622,8
50623,10
50624,3
50625,0
50626,4
50627,4
50628,2
50629,6
50630,0
50631,14
50632,6
50633,2
50634,9
50635,7
50636,13
50637,0
50638,11
50639,4
50640,9
50641,2
50642,11
50643,4
50644,0
50645,4
50646,0
50647,18
50648,0
50649,6
50650,8
50651,8
50652,6
50653,6
50654,6
50655,4
50656,2
50657,0
50658,0
50659,0
50660,2
50661,4
50662,0
50663,0
50664,0
50665,0
50666,0
50667,7
50668,0
50669,14
50670,3
50671,12
50672,10
50673,16
50674,2
50675,0
50676,0
50677,8
50678,9
50679,11
50680,4
50681,0
50682,0
50683,6
50684,5
50685,2
50686,0
50687,0
50688,0
50689,12
50690,4
50691,0
50692,0
50693,0
50694,4
50695,0
50696,9
50697,0
50698,3
50699,5
50700,0
50701,4
50702,6
50703,0
50704,28
50705,3
50706,10
50707,0
50708,14
50709,0
50710,0
50711,5
50712,0
50713,0
50714,1
50715,0
50716,15
50717,22
50718,0
50719,12
50720,0
50721,7
50722,6
50723,0
50724,1
50725,9
50726,0
50727,0
50728,1
50729,1
50730,0
50731,0
50732,0
50733,0
50734,3
50735,22
50736,9
50737,0
50738,0
50739,28
50740,14
50741,0
50742,0
50743,12
50744,7
50745,11
50746,18
50747,0
50748,3
50749,0
50750,11
50751,6
50752,0
50753,2
50754,0
50755,4
50756,0
50757,8
50758,0
50759,5
50760,0
50761,2
50762,0
50763,0
50764,0
50765,19
50766,0
50767,1
50768,1
50769,0
50770,0
50771,4
50772,0
50773,3
50774,0
50775,0
50776,0
50777,1
50778,12
50779,15
50780,25
50781,8
50782,4
50783,0
50784,0
50785,6
50786,16
50787,0
50788,23
50789,0
50790,8
50791,1
50792,5
50793,7
50794,0
50795,0
50796,10
50797,0
50798,26
50799,2
50800,11
50801,4
50802,0
50803,0
50804,1
50805,6
50806,0
50807,0
50808,0
50809,13
50810,4
50811,0
50812,3
50813,13
50814,0
50815,4
50816,0
50817,0
50818,10
50819,4
50820,3
50821,4
50822,0
50823,0
50824,0
50825,4
50826,0
50827,19
50828,3
50829,0
50830,0
50831,0
50832,0
50833,0
50834,0
50835,7
50836,0
50837,0
50838,0
50839,24
50840,4
50841,6
50842,0
50843,2
50844,0
50845,6
50846,13
50847,0
50848,0
50849,2
50850,3
50851,17
50852,18
50853,21
50854,0
50855,0
50856,0
50857,1
50858,0
50859,0
50860,11
50861,1
50862,0
50863,0
50864,2
50865,1
50866,0
50867,1
50868,0
50869,10
50870,0
50871,6
50872,0
50873,9
50874,14
50875,1
50876,8
50877,8
50878,0
50879,7
50880,2
50881,2
50882,42
50883,26
50884,5
50885,17
50886,0
50887,10
50888,13
50889,0
50890,5
50891,0
50892,1
50893,9
50894,5
50895,2
50896,15
50897,1
50898,0
50899,4
50900,10
50901,0
50902,10
50903,4
50904,8
50905,12
50906,0
50907,8
50908,0
50909,12
50910,8
50911,0
50912,0
50913,0
50914,2
50915,4
50916,12
50917,19
50918,2
50919,5
50920,1
50921,6
50922,6
50923,1
50924,6
50925,0
50926,9
50927,22
50928,11
50929,11
50930,0
50931,2
50932,9
50933,0
50934,8
50935,5
50936,10
50937,0
50938,0
50939,0
50940,0
50941,0
50942,0
50943,1
50944,1
50945,4
50946,17
50947,3
50948,5
50949,3
50950,0
50951,0
50952,0
50953,9
50954,14
50955,0
50956,0
50957,11
50958,10
50959,0
50960,0
50961,12
50962,3
50963,6
50964,2
50965,0
50966,0
50967,0
50968,2
50969,4
50970,0
50971,8
50972,12
50973,0
50974,3
50975,8
50976,0
50977,15
50978,0
50979,0
50980,12
50981,0
50982,26
50983,0
50984,3
50985,0
50986,28
50987,2
50988,0
50989,0
50990,9
50991,0
50992,0
50993,8
50994,9
50995,0
50996,0
50997,13
50998,0
50999,9
51000,0
51001,3
51002,0
51003,12
51004,0
51005,11
51006,4
51007,3
51008,2
51009,16
51010,15
51011,4
51012,4
51013,0
51014,0
51015,0
51016,6
51017,0
51018,14
51019,2
51020,18
51021,1
51022,0
51023,0
51024,3
51025,3
51026,0
51027,0
51028,5
51029,15
51030,0
51031,7
51032,5
51033,1
51034,4
51035,1
51036,2
51037,0
51038,0
51039,0
51040,18
51041,0
51042,0
51043,0
51044,7
51045,0
51046,14
51047,0
51048,17
51049,0
51050,1
51051,5
51052,0
51053,0
51054,0
51055,0
51056,5
51057,5
51058,7
51059,1
51060,11
51061,0
51062,1
51063,0
51064,12
51065,0
51066,0
51067,1
51068,0
51069,23
51070,31
51071,13
51072,2
51073,0
51074,8
51075,0
51076,0
51077,0
51078,8
51079,3
51080,0
51081,10
51082,2
51083,1
51084,0
51085,0
51086,10
51087,0
51088,30
51089,0
51090,1
51091,6
51092,6
51093,12
51094,3
51095,15
51096,0
51097,7
51098,6
51099,2
51100,10
51101,2
51102,0
51103,13
51104,0
51105,2
51106,0
51107,0
51108,2
51109,0
51110,3
51111,12
51112,0
51113,8
51114,11
51115,2
51116,11
51117,18
51118,0
51119,0
51120,10
51121,17
51122,0
51123,10
51124,4
51125,0
51126,12
51127,0
51128,0
51129,4
51130,0
51131,0
51132,4
51133,12
51134,0
51135,3
51136,5
51137,0
51138,0
51139,2
51140,0
51141,19
51142,2
51143,4
51144,6
51145,0
51146,2
51147,4
51148,0
51149,1
51150,8
51151,5
51152,1
51153,1
51154,0
51155,2
51156,0
51157,0
51158,18
51159,4
51160,9
51161,15
51162,0
51163,0
51164,3
51165,3
51166,0
51167,4
51168,0
51169,0
51170,2
51171,3
51172,6
51173,0
51174,9
51175,1
51176,0
51177,3
51178,0
51179,0
51180,3
51181,0
51182,30
51183,0
51184,2
51185,0
51186,3
51187,6
51188,8
51189,11
51190,0
51191,1
51192,0
51193,8
51194,0
51195,21
51196,2
51197,3
51198,9
51199,1
51200,0
51201,0
51202,0
51203,0
51204,14
51205,1
51206,1
51207,0
51208,2
51209,0
51210,0
51211,2
51212,14
51213,0
51214,1
51215,15
51216,11
51217,3
51218,4
51219,0
51220,0
51221,0
51222,0
51223,10
51224,6
51225,0
51226,2
51227,0
51228,0
51229,14
51230,4
51231,2
51232,2
51233,0
51234,2
51235,8
51236,10
51237,1
51238,1
51239,16
51240,4
51241,1
51242,0
51243,12
51244,0
51245,0
51246,0
51247,15
51248,0
51249,0
51250,1
51251,27
51252,0
51253,3
51254,1
51255,6
51256,0
51257,0
51258,5
51259,4
51260,7
51261,8
51262,0
51263,0
51264,5
51265,0
51266,3
51267,10
51268,5
51269,6
51270,2
51271,0
51272,0
51273,0
51274,0
51275,0
51276,13
51277,0
51278,7
51279,0
51280,1
51281,7
51282,0
51283,13
51284,6
51285,0
51286,4
51287,0
51288,5
51289,0
51290,9
51291,0
51292,0
51293,3
51294,0
51295,1
51296,12
51297,0
51298,0
51299,5
51300,0
51301,0
51302,0
51303,0
51304,17
51305,5
51306,0
51307,11
51308,5
51309,0
51310,0
51311,0
51312,4
51313,6
51314,0
51315,0
51316,0
51317,5
51318,2
51319,11
51320,15
51321,20
51322,0
51323,3
51324,2
51325,0
51326,0
51327,5
51328,3
51329,0
51330,4
51331,0
51332,5
51333,16
51334,0
51335,0
51336,13
51337,0
51338,0
51339,3
51340,0
51341,0
51342,4
51343,4
51344,0
51345,0
51346,0
51347,0
51348,2
51349,1
51350,12
51351,1
51352,3
51353,25
51354,0
51355,8
51356,16
51357,0
51358,37
51359,1
51360,6
51361,12
51362,2
51363,2
51364,15
51365,4
51366,1
51367,4
51368,2
51369,18
51370,1
51371,1
51372,4
51373,0
51374,16
51375,0
51376,5
51377,5
51378,2
51379,3
51380,0
51381,6
51382,0
51383,4
51384,0
51385,3
51386,9
51387,0
51388,2
51389,0
51390,0
51391,0
51392,0
51393,34
51394,0
51395,0
51396,13
51397,10
51398,3
51399,6
51400,2
51401,2
51402,0
51403,5
51404,0
51405,0
51406,28
51407,0
51408,0
51409,4
51410,10
51411,1
51412,0
51413,6
51414,0
51415,0
51416,0
51417,6
51418,4
51419,0
51420,11
51421,0
51422,0
51423,19
51424,6
51425,4
51426,2
51427,6
51428,4
51429,5
51430,2
51431,0
51432,7
51433,2
51434,11
51435,11
51436,3
51437,4
51438,2
51439,4
51440,1
51441,2
51442,7
51443,0
51444,0
51445,0
51446,18
51447,0
51448,6
51449,2
51450,3
51451,6
51452,17
51453,11
