user_count,gender,age,age_range_id
1378,male,54.0,4
1379,male,34.0,2
1380,male,35.0,3
1381,male,44.0,3
1382,female,27.0,2
1383,female,30.0,2
1384,female,36.0,3
1385,male,27.0,2
1386,male,33.0,2
1387,male,31.0,2
1388,male,39.0,3
1389,male,31.0,2
1390,male,29.0,2
1391,male,38.0,3
1392,female,23.0,1
1393,male,52.0,4
1394,error,error,error
1395,male,31.0,2
1396,male,31.0,2
1397,male,38.0,3
1398,error,error,error
1399,male,31.0,2
1400,female,38.0,3
1401,male,31.0,2
1402,female,29.0,2
1403,male,41.0,3
1404,female,37.0,3
1405,female,44.0,3
1406,male,43.0,3
1407,male,42.0,3
1408,male,46.0,4
1409,female,46.0,4
1410,male,42.0,3
1411,male,35.0,3
1412,male,31.0,2
1413,male,51.0,4
1414,female,41.0,3
1415,male,38.0,3
1416,female,34.0,2
1417,female,32.0,2
1418,female,34.0,2
1419,male,43.0,3
1420,female,24.0,1
1421,female,32.0,2
1422,female,46.0,4
1423,female,34.0,2
1424,female,30.0,2
1425,male,46.0,4
1426,female,33.0,2
1427,male,22.0,1
1428,male,37.0,3
1429,male,31.0,2
1430,male,30.0,2
1431,female,34.0,2
1432,male,30.0,2
1433,female,34.0,2
1434,female,31.0,2
1435,male,41.0,3
1436,female,32.0,2
1437,female,25.0,2
1438,female,28.0,2
1439,female,45.0,4
1440,female,27.0,2
1441,female,35.0,3
1442,error,error,error
1443,female,33.0,2
1444,male,39.0,3
1445,female,28.0,2
1446,female,35.0,3
1447,female,37.0,3
1448,female,24.0,1
1449,female,66.0,6
1450,male,60.0,5
1451,female,29.0,2
1452,female,44.0,3
1453,male,38.0,3
1454,female,22.0,1
1455,male,33.0,2
1456,male,28.0,2
1457,female,23.0,1
1458,error,error,error
1459,male,36.0,3
1460,male,57.0,5
1461,male,28.0,2
1462,female,20.0,1
1463,male,56.0,5
1464,error,error,error
1465,male,31.0,2
1466,male,31.0,2
1467,female,39.0,3
1468,male,28.0,2
1469,female,39.0,3
1470,female,46.0,4
1471,male,34.0,2
1472,male,29.0,2
1473,female,51.0,4
1474,male,29.0,2
1475,male,46.0,4
1476,female,35.0,3
1477,female,37.0,3
1478,male,42.0,3
1479,male,33.0,2
1480,female,36.0,3
1481,female,32.0,2
1482,female,29.0,2
1483,male,70.0,6
1484,male,27.0,2
1485,female,45.0,4
1486,male,40.0,3
1487,female,32.0,2
1488,female,31.0,2
1489,female,28.0,2
1490,male,45.0,4
1491,male,26.0,2
1492,male,41.0,3
1493,error,error,error
1494,male,35.0,3
1495,male,28.0,2
1496,male,26.0,2
1497,female,26.0,2
1498,male,27.0,2
1499,male,49.0,4
1500,male,38.0,3
1501,female,31.0,2
1502,male,32.0,2
1503,female,36.0,3
1504,female,28.0,2
1505,female,30.0,2
1506,male,31.0,2
1507,female,36.0,3
1508,female,31.0,2
1509,female,29.0,2
1510,female,33.0,2
1511,female,27.0,2
1512,female,25.0,2
1513,female,48.0,4
1514,male,28.0,2
1515,male,69.0,6
1516,female,50.0,4
1517,female,38.0,3
1518,male,26.0,2
1519,female,32.0,2
1520,male,33.0,2
1521,male,51.0,4
1522,male,32.0,2
1523,male,49.0,4
1524,male,30.0,2
1525,female,19.0,0
1526,male,45.0,4
1527,error,error,error
1528,female,35.0,3
1529,female,38.0,3
1530,female,30.0,2
1531,male,28.0,2
1532,female,23.0,1
1533,female,30.0,2
1534,error,error,error
1535,male,35.0,3
1536,male,55.0,5
1537,male,34.0,2
1538,female,29.0,2
1539,male,31.0,2
1540,male,36.0,3
1541,male,38.0,3
1542,male,33.0,2
1543,male,29.0,2
1544,female,48.0,4
1545,male,40.0,3
1546,female,27.0,2
1547,female,36.0,3
1548,male,46.0,4
1549,male,30.0,2
1550,female,51.0,4
1551,male,34.0,2
1552,male,40.0,3
1553,error,error,error
1554,female,35.0,3
1555,male,27.0,2
1556,female,22.0,1
1557,male,46.0,4
1558,male,38.0,3
1559,male,26.0,2
1560,female,26.0,2
1561,female,29.0,2
1562,male,26.0,2
1563,male,40.0,3
1564,female,36.0,3
1565,female,28.0,2
1566,male,34.0,2
1567,male,33.0,2
1568,male,25.0,2
1569,male,34.0,2
1570,error,error,error
1571,male,29.0,2
1572,male,39.0,3
1573,male,33.0,2
1574,female,37.0,3
1575,female,20.0,1
1576,female,39.0,3
1577,error,error,error
1578,female,32.0,2
1579,female,27.0,2
1580,female,32.0,2
1581,female,51.0,4
1582,female,27.0,2
1583,male,29.0,2
1584,male,31.0,2
1585,female,39.0,3
1586,male,58.0,5
1587,female,37.0,3
1588,male,25.0,2
1589,male,29.0,2
1590,female,35.0,3
1591,male,29.0,2
1592,female,24.0,1
1593,male,51.0,4
1594,female,31.0,2
1595,female,38.0,3
1596,male,50.0,4
1597,female,31.0,2
1598,male,30.0,2
1599,female,28.0,2
1600,error,error,error
1601,female,33.0,2
1602,male,34.0,2
1603,male,37.0,3
1604,male,33.0,2
1605,female,42.0,3
1606,male,40.0,3
1607,female,36.0,3
1608,female,47.0,4
1609,male,45.0,4
1610,female,16.0,0
1611,male,21.0,1
1612,male,41.0,3
1613,error,error,error
1614,female,28.0,2
1615,male,43.0,3
1616,female,35.0,3
1617,female,32.0,2
1618,male,35.0,3
1619,male,61.0,5
1620,male,26.0,2
1621,female,77.0,6
1622,female,31.0,2
1623,male,38.0,3
1624,error,error,error
1625,female,45.0,4
1626,male,40.0,3
1627,female,58.0,5
1628,female,23.0,1
1629,male,46.0,4
1630,male,47.0,4
1631,male,46.0,4
1632,female,35.0,3
1633,female,31.0,2
1634,male,37.0,3
1635,male,25.0,2
1636,male,28.0,2
1637,error,error,error
1638,male,53.0,4
1639,male,36.0,3
1640,male,39.0,3
1641,male,28.0,2
1642,male,27.0,2
1643,male,23.0,1
1644,male,30.0,2
1645,female,34.0,2
1646,male,26.0,2
1647,female,41.0,3
1648,male,32.0,2
1649,error,error,error
1650,male,41.0,3
1651,male,42.0,3
1652,error,error,error
1653,male,37.0,3
1654,male,33.0,2
1655,male,44.0,3
1656,error,error,error
1657,male,44.0,3
1658,male,27.0,2
1659,male,42.0,3
1660,male,29.0,2
1661,male,49.0,4
1662,female,40.0,3
1663,male,37.0,3
1664,female,23.0,1
1665,male,36.0,3
1666,male,40.0,3
1667,female,44.0,3
1668,male,25.0,2
1669,male,41.0,3
1670,female,28.0,2
1671,female,30.0,2
1672,female,49.0,4
1673,male,38.0,3
1674,female,29.0,2
1675,error,error,error
1676,female,26.0,2
1677,male,39.0,3
1678,male,46.0,4
1679,female,29.0,2
1680,male,50.0,4
1681,female,24.0,1
1682,female,28.0,2
1683,male,32.0,2
1684,female,28.0,2
1685,female,36.0,3
1686,male,31.0,2
1687,male,32.0,2
1688,male,25.0,2
1689,female,47.0,4
1690,male,46.0,4
1691,male,30.0,2
1692,male,35.0,3
1693,female,31.0,2
1694,female,52.0,4
1695,female,32.0,2
1696,female,38.0,3
1697,male,46.0,4
1698,male,53.0,4
1699,male,35.0,3
1700,error,error,error
1701,male,43.0,3
1702,female,46.0,4
1703,female,34.0,2
1704,male,38.0,3
1705,female,23.0,1
1706,female,32.0,2
1707,female,25.0,2
1708,male,39.0,3
1709,female,54.0,4
1710,male,29.0,2
1711,error,error,error
1712,male,32.0,2
1713,male,73.0,6
1714,male,33.0,2
1715,male,66.0,6
1716,male,30.0,2
1717,female,33.0,2
1718,female,26.0,2
1719,male,48.0,4
1720,male,32.0,2
1721,female,33.0,2
1722,male,63.0,5
1723,female,59.0,5
1724,female,29.0,2
1725,female,27.0,2
1726,male,35.0,3
1727,female,26.0,2
1728,male,32.0,2
1729,male,45.0,4
1730,male,42.0,3
1731,error,error,error
1732,male,39.0,3
1733,male,38.0,3
1734,female,37.0,3
1735,male,31.0,2
1736,male,28.0,2
1737,female,28.0,2
1738,female,24.0,1
1739,female,30.0,2
1740,male,58.0,5
1741,male,34.0,2
1742,female,27.0,2
1743,male,65.0,6
1744,female,36.0,3
1745,female,27.0,2
1746,error,error,error
1747,male,29.0,2
1748,female,30.0,2
1749,female,47.0,4
1750,male,40.0,3
1751,male,40.0,3
1752,female,39.0,3
1753,female,39.0,3
1754,male,42.0,3
1755,female,28.0,2
1756,female,28.0,2
1757,female,28.0,2
1758,male,48.0,4
1759,female,28.0,2
1760,male,75.0,6
1761,male,35.0,3
1762,female,33.0,2
1763,male,47.0,4
1764,male,39.0,3
1765,female,35.0,3
1766,female,32.0,2
1767,female,38.0,3
1768,female,17.0,0
1769,female,23.0,1
1770,female,33.0,2
1771,male,29.0,2
1772,male,36.0,3
1773,male,52.0,4
1774,female,26.0,2
1775,male,29.0,2
1776,female,24.0,1
1777,male,61.0,5
1778,male,33.0,2
1779,male,68.0,6
1780,male,61.0,5
1781,female,31.0,2
1782,male,41.0,3
1783,female,52.0,4
1784,female,32.0,2
1785,male,29.0,2
1786,female,38.0,3
1787,male,36.0,3
1788,female,24.0,1
1789,female,56.0,5
1790,female,28.0,2
1791,male,35.0,3
1792,male,26.0,2
1793,male,52.0,4
1794,female,39.0,3
1795,male,41.0,3
1796,male,37.0,3
1797,male,31.0,2
1798,male,23.0,1
1799,male,27.0,2
1800,female,41.0,3
1801,male,38.0,3
1802,female,36.0,3
1803,male,35.0,3
1804,female,27.0,2
1805,male,43.0,3
1806,male,37.0,3
1807,female,35.0,3
1808,male,33.0,2
1809,male,38.0,3
1810,male,52.0,4
1811,male,37.0,3
1812,female,32.0,2
1813,male,30.0,2
1814,female,29.0,2
1815,female,44.0,3
1816,male,33.0,2
1817,male,39.0,3
1818,male,28.0,2
1819,male,44.0,3
1820,female,33.0,2
1821,female,23.0,1
1822,male,43.0,3
1823,female,21.0,1
1824,male,49.0,4
1825,male,31.0,2
1826,male,24.0,1
1827,female,22.0,1
1828,male,28.0,2
1829,female,30.0,2
1830,female,39.0,3
1831,male,30.0,2
1832,male,33.0,2
1833,male,29.0,2
1834,female,26.0,2
1835,female,37.0,3
1836,male,46.0,4
1837,male,35.0,3
1838,male,32.0,2
1839,male,52.0,4
1840,male,36.0,3
1841,male,33.0,2
1842,female,49.0,4
1843,male,36.0,3
1844,error,error,error
1845,female,33.0,2
1846,error,error,error
1847,male,40.0,3
1848,male,37.0,3
1849,female,33.0,2
1850,female,35.0,3
1851,female,36.0,3
1852,male,37.0,3
1853,male,35.0,3
1854,male,31.0,2
1855,female,36.0,3
1856,female,32.0,2
1857,male,42.0,3
1858,male,47.0,4
1859,male,63.0,5
1860,male,28.0,2
1861,female,44.0,3
1862,error,error,error
1863,female,34.0,2
1864,male,45.0,4
1865,female,33.0,2
1866,female,30.0,2
1867,male,58.0,5
1868,male,38.0,3
1869,male,45.0,4
1870,male,31.0,2
1871,female,27.0,2
1872,male,57.0,5
1873,male,31.0,2
1874,male,37.0,3
1875,male,37.0,3
1876,male,48.0,4
1877,male,37.0,3
1878,male,26.0,2
1879,male,29.0,2
1880,female,29.0,2
1881,female,43.0,3
1882,female,37.0,3
1883,female,38.0,3
1884,male,59.0,5
1885,female,30.0,2
1886,female,48.0,4
1887,male,38.0,3
1888,male,39.0,3
1889,male,25.0,2
1890,female,31.0,2
1891,male,41.0,3
1892,female,50.0,4
1893,male,40.0,3
1894,male,34.0,2
1895,female,32.0,2
1896,male,33.0,2
1897,female,33.0,2
1898,female,31.0,2
1899,male,45.0,4
1900,female,70.0,6
1901,female,25.0,2
1902,female,43.0,3
1903,male,45.0,4
1904,male,59.0,5
1905,female,45.0,4
1906,male,45.0,4
1907,male,30.0,2
1908,male,28.0,2
1909,error,error,error
1910,female,31.0,2
1911,female,36.0,3
1912,male,36.0,3
1913,female,44.0,3
1914,female,42.0,3
1915,error,error,error
1916,female,40.0,3
1917,error,error,error
1918,female,41.0,3
1919,male,35.0,3
1920,female,90.0,6
1921,female,44.0,3
1922,female,39.0,3
1923,female,60.0,5
1924,male,33.0,2
1925,female,36.0,3
1926,male,32.0,2
1927,male,28.0,2
1928,male,56.0,5
1929,error,error,error
1930,male,44.0,3
1931,female,33.0,2
1932,female,39.0,3
1933,female,25.0,2
1934,female,31.0,2
1935,female,42.0,3
1936,male,34.0,2
1937,female,39.0,3
1938,male,40.0,3
1939,male,35.0,3
1940,male,27.0,2
1941,male,32.0,2
1942,error,error,error
1943,male,37.0,3
1944,male,31.0,2
1945,male,38.0,3
1946,male,31.0,2
1947,error,error,error
1948,male,40.0,3
1949,error,error,error
1950,female,24.0,1
1951,male,43.0,3
1952,female,39.0,3
1953,female,34.0,2
1954,error,error,error
1955,female,30.0,2
1956,female,26.0,2
1957,male,47.0,4
1958,female,35.0,3
1959,male,22.0,1
1960,female,39.0,3
1961,female,42.0,3
1962,male,30.0,2
1963,female,24.0,1
1964,female,46.0,4
1965,error,error,error
1966,male,58.0,5
1967,male,31.0,2
1968,male,36.0,3
1969,male,23.0,1
1970,female,26.0,2
1971,female,24.0,1
1972,male,29.0,2
1973,female,32.0,2
1974,female,34.0,2
1975,error,error,error
1976,male,56.0,5
1977,male,45.0,4
1978,male,54.0,4
1979,male,38.0,3
1980,female,26.0,2
1981,female,48.0,4
1982,female,38.0,3
1983,male,31.0,2
1984,female,33.0,2
1985,female,30.0,2
1986,female,36.0,3
1987,female,24.0,1
1988,male,39.0,3
1989,female,30.0,2
1990,female,39.0,3
1991,female,41.0,3
1992,female,24.0,1
1993,female,37.0,3
1994,male,60.0,5
1995,female,35.0,3
1996,male,63.0,5
1997,male,42.0,3
1998,female,39.0,3
1999,male,48.0,4
2000,male,51.0,4
2001,female,25.0,2
2002,female,30.0,2
2003,female,31.0,2
2004,female,31.0,2
2005,female,40.0,3
2006,error,error,error
2007,male,45.0,4
2008,female,26.0,2
2009,male,43.0,3
2010,female,39.0,3
2011,female,30.0,2
2012,female,28.0,2
2013,male,27.0,2
2014,female,31.0,2
2015,female,21.0,1
2016,female,16.0,0
2017,female,30.0,2
2018,female,62.0,5
2019,error,error,error
2020,male,42.0,3
2021,male,43.0,3
2022,male,40.0,3
2023,male,44.0,3
2024,male,32.0,2
2025,female,27.0,2
2026,female,33.0,2
2027,error,error,error
2028,error,error,error
2029,male,36.0,3
2030,female,23.0,1
2031,male,46.0,4
2032,male,44.0,3
2033,male,34.0,2
2034,error,error,error
2035,female,24.0,1
2036,male,45.0,4
2037,male,26.0,2
2038,error,error,error
2039,female,22.0,1
2040,male,60.0,5
2041,female,22.0,1
2042,male,35.0,3
2043,male,34.0,2
2044,female,33.0,2
2045,female,31.0,2
2046,male,27.0,2
2047,female,27.0,2
2048,female,28.0,2
2049,female,39.0,3
2050,male,41.0,3
2051,female,26.0,2
2052,male,38.0,3
2053,female,33.0,2
2054,male,32.0,2
2055,female,34.0,2
2056,female,38.0,3
2057,male,42.0,3
2058,male,42.0,3
2059,male,35.0,3
2060,male,43.0,3
2061,female,20.0,1
2062,female,28.0,2
2063,male,30.0,2
2064,male,35.0,3
2065,male,42.0,3
2066,male,32.0,2
2067,female,34.0,2
2068,female,28.0,2
2069,female,22.0,1
2070,male,27.0,2
2071,female,50.0,4
2072,male,50.0,4
2073,female,28.0,2
2074,female,23.0,1
2075,male,34.0,2
2076,male,37.0,3
2077,male,30.0,2
2078,male,32.0,2
2079,male,42.0,3
2080,male,36.0,3
2081,male,36.0,3
2082,female,29.0,2
2083,female,31.0,2
2084,male,38.0,3
2085,female,42.0,3
2086,male,26.0,2
2087,female,46.0,4
2088,male,44.0,3
2089,female,27.0,2
2090,female,32.0,2
2091,male,55.0,5
2092,male,38.0,3
2093,male,48.0,4
2094,female,22.0,1
2095,female,30.0,2
2096,female,25.0,2
2097,female,42.0,3
2098,error,error,error
2099,male,29.0,2
2100,female,67.0,6
2101,female,44.0,3
2102,male,36.0,3
2103,female,32.0,2
2104,male,35.0,3
2105,male,32.0,2
2106,female,25.0,2
2107,female,35.0,3
2108,female,48.0,4
2109,male,37.0,3
2110,female,52.0,4
2111,female,34.0,2
2112,female,42.0,3
2113,male,28.0,2
2114,male,27.0,2
2115,male,38.0,3
2116,male,36.0,3
2117,male,41.0,3
2118,male,43.0,3
2119,female,60.0,5
2120,female,33.0,2
2121,female,40.0,3
2122,female,31.0,2
2123,male,60.0,5
2124,male,21.0,1
2125,female,29.0,2
2126,female,24.0,1
2127,male,48.0,4
2128,male,49.0,4
2129,female,28.0,2
2130,error,error,error
2131,male,50.0,4
2132,male,43.0,3
2133,female,37.0,3
2134,female,27.0,2
2135,error,error,error
2136,female,25.0,2
2137,male,50.0,4
2138,male,32.0,2
2139,male,38.0,3
2140,female,41.0,3
2141,male,45.0,4
2142,female,35.0,3
2143,female,25.0,2
2144,male,30.0,2
2145,female,30.0,2
2146,female,36.0,3
2147,male,33.0,2
2148,female,29.0,2
2149,male,28.0,2
2150,female,48.0,4
2151,female,38.0,3
2152,female,31.0,2
2153,male,30.0,2
2154,male,38.0,3
2155,female,29.0,2
2156,female,29.0,2
2157,male,46.0,4
2158,male,34.0,2
2159,male,28.0,2
2160,female,33.0,2
2161,female,43.0,3
2162,female,52.0,4
2163,male,85.0,6
2164,male,46.0,4
2165,male,41.0,3
2166,male,28.0,2
2167,male,40.0,3
2168,male,37.0,3
2169,female,40.0,3
2170,male,31.0,2
2171,male,37.0,3
2172,male,41.0,3
2173,male,36.0,3
2174,male,44.0,3
2175,female,38.0,3
2176,female,30.0,2
2177,male,41.0,3
2178,female,35.0,3
2179,male,31.0,2
2180,female,32.0,2
2181,male,69.0,6
2182,female,26.0,2
2183,male,37.0,3
2184,female,31.0,2
2185,male,48.0,4
2186,female,33.0,2
2187,male,41.0,3
2188,male,46.0,4
2189,female,26.0,2
2190,female,28.0,2
2191,male,35.0,3
2192,female,43.0,3
2193,male,46.0,4
2194,female,29.0,2
2195,female,23.0,1
2196,male,67.0,6
2197,male,47.0,4
2198,male,27.0,2
2199,female,32.0,2
2200,male,31.0,2
2201,female,43.0,3
2202,female,29.0,2
2203,male,42.0,3
2204,male,33.0,2
2205,female,28.0,2
2206,female,40.0,3
2207,male,51.0,4
2208,female,32.0,2
2209,male,24.0,1
2210,male,46.0,4
2211,female,36.0,3
2212,male,37.0,3
2213,female,43.0,3
2214,male,34.0,2
2215,male,33.0,2
2216,female,37.0,3
2217,male,39.0,3
2218,male,33.0,2
2219,female,22.0,1
2220,female,32.0,2
2221,male,44.0,3
2222,female,41.0,3
2223,female,52.0,4
2224,female,29.0,2
2225,male,38.0,3
2226,male,43.0,3
2227,error,error,error
2228,male,43.0,3
2229,male,31.0,2
2230,female,25.0,2
2231,male,36.0,3
2232,female,25.0,2
2233,female,46.0,4
2234,male,27.0,2
2235,male,24.0,1
2236,male,30.0,2
2237,male,39.0,3
2238,female,33.0,2
2239,male,28.0,2
2240,female,48.0,4
2241,male,20.0,1
2242,female,50.0,4
2243,female,21.0,1
2244,male,31.0,2
2245,female,32.0,2
2246,female,36.0,3
2247,female,31.0,2
2248,male,28.0,2
2249,male,31.0,2
2250,male,26.0,2
2251,male,42.0,3
2252,male,42.0,3
2253,female,31.0,2
2254,male,56.0,5
2255,male,35.0,3
2256,female,39.0,3
2257,female,34.0,2
2258,female,31.0,2
2259,female,10.0,0
2260,female,62.0,5
2261,male,39.0,3
2262,male,30.0,2
2263,male,29.0,2
2264,male,39.0,3
2265,female,26.0,2
2266,female,35.0,3
2267,male,34.0,2
2268,female,29.0,2
2269,error,error,error
2270,female,23.0,1
2271,female,24.0,1
2272,female,26.0,2
2273,male,52.0,4
2274,female,44.0,3
2275,female,34.0,2
2276,male,57.0,5
2277,male,38.0,3
2278,female,25.0,2
2279,male,40.0,3
2280,female,38.0,3
2281,male,40.0,3
2282,female,42.0,3
2283,male,70.0,6
2284,male,25.0,2
2285,male,34.0,2
2286,male,39.0,3
2287,female,25.0,2
2288,male,43.0,3
2289,female,15.0,0
2290,female,42.0,3
2291,male,41.0,3
2292,female,30.0,2
2293,male,26.0,2
2294,male,34.0,2
2295,male,34.0,2
2296,male,26.0,2
2297,male,34.0,2
2298,male,28.0,2
2299,male,38.0,3
2300,male,26.0,2
2301,male,30.0,2
2302,female,33.0,2
2303,male,44.0,3
2304,male,35.0,3
2305,male,35.0,3
2306,male,39.0,3
2307,male,31.0,2
2308,female,42.0,3
2309,female,44.0,3
2310,female,62.0,5
2311,male,50.0,4
2312,female,28.0,2
2313,male,52.0,4
2314,female,35.0,3
2315,male,35.0,3
2316,male,24.0,1
2317,male,38.0,3
2318,male,34.0,2
2319,male,36.0,3
2320,male,28.0,2
2321,female,26.0,2
2322,female,34.0,2
2323,female,21.0,1
2324,male,38.0,3
2325,female,24.0,1
2326,female,32.0,2
2327,male,34.0,2
2328,male,42.0,3
2329,male,31.0,2
2330,male,30.0,2
2331,female,46.0,4
2332,male,48.0,4
2333,male,41.0,3
2334,male,30.0,2
2335,female,61.0,5
2336,female,36.0,3
2337,female,32.0,2
2338,female,28.0,2
2339,male,28.0,2
2340,female,47.0,4
2341,male,27.0,2
2342,male,31.0,2
2343,male,30.0,2
2344,male,44.0,3
2345,male,32.0,2
2346,male,33.0,2
2347,female,38.0,3
2348,male,35.0,3
2349,female,35.0,3
2350,male,37.0,3
2351,male,36.0,3
2352,female,27.0,2
2353,male,37.0,3
2354,male,40.0,3
2355,male,63.0,5
2356,error,error,error
2357,female,30.0,2
2358,male,30.0,2
2359,male,43.0,3
2360,male,37.0,3
2361,male,38.0,3
2362,female,29.0,2
2363,error,error,error
2364,female,52.0,4
2365,female,31.0,2
2366,male,41.0,3
2367,male,29.0,2
2368,male,36.0,3
2369,female,25.0,2
2370,male,34.0,2
2371,female,33.0,2
2372,male,38.0,3
2373,male,31.0,2
2374,female,24.0,1
2375,female,31.0,2
2376,male,30.0,2
2377,female,31.0,2
2378,female,37.0,3
2379,female,48.0,4
2380,male,37.0,3
2381,male,32.0,2
2382,female,21.0,1
2383,female,27.0,2
2384,male,33.0,2
2385,female,42.0,3
2386,female,24.0,1
2387,female,28.0,2
2388,female,28.0,2
2389,male,34.0,2
2390,male,25.0,2
2391,error,error,error
2392,error,error,error
2393,error,error,error
2394,male,70.0,6
2395,male,41.0,3
2396,male,50.0,4
2397,male,34.0,2
2398,error,error,error
2399,error,error,error
