user_count,skilltest_tenure
6701,None
6702,None
6703,"[270, 9, 0]"
6704,"[781, 26, 2]"
6705,None
6706,None
6707,None
6708,None
6709,"[622, 20, 1]"
6710,None
6711,None
6712,None
6713,"[20, 0, 0]"
6714,None
6715,"[219, 7, 0]"
6716,None
6717,None
6718,None
6719,None
6720,None
6721,None
6722,None
6723,None
6724,None
6725,"[109, 3, 0]"
6726,"[1214, 40, 3]"
6727,"[1090, 36, 2]"
6728,"[761, 25, 2]"
6729,None
6730,"[360, 12, 0]"
6731,"[440, 14, 1]"
6732,None
6733,"[19, 0, 0]"
6734,"[68, 2, 0]"
6735,None
6736,None
6737,"[46, 1, 0]"
6738,None
6739,None
6740,None
6741,"[26, 0, 0]"
6742,None
6743,None
6744,None
6745,None
6746,None
6747,None
6748,None
6749,None
6750,None
6751,None
6752,"[383, 12, 1]"
6753,None
6754,"[450, 15, 1]"
6755,None
6756,"[23, 0, 0]"
6757,"[36, 1, 0]"
6758,"[22, 0, 0]"
6759,"[272, 9, 0]"
6760,None
6761,"[397, 13, 1]"
6762,None
6763,None
6764,None
6765,None
6766,None
6767,None
6768,None
6769,"[22, 0, 0]"
6770,None
6771,None
6772,None
6773,None
6774,None
6775,None
6776,"[19, 0, 0]"
6777,None
6778,None
6779,None
6780,None
6781,None
6782,None
6783,None
6784,"[18, 0, 0]"
6785,None
6786,"[19, 0, 0]"
6787,None
6788,"[19, 0, 0]"
6789,None
6790,None
6791,"[19, 0, 0]"
6792,None
6793,None
6794,"[456, 15, 1]"
6795,None
6796,None
6797,None
6798,None
6799,None
6800,None
6801,"[24, 0, 0]"
6802,None
6803,"[24, 0, 0]"
6804,"[45, 1, 0]"
6805,None
6806,None
6807,None
6808,"[81, 2, 0]"
6809,None
6810,None
6811,None
6812,"[48, 1, 0]"
6813,None
6814,None
6815,None
6816,"[30, 1, 0]"
6817,"[419, 13, 1]"
6818,None
6819,None
6820,"[2455, 81, 6]"
6821,None
6822,None
6823,None
6824,"[489, 16, 1]"
6825,"[426, 14, 1]"
6826,"[36, 1, 0]"
6827,None
6828,"[187, 6, 0]"
6829,"[545, 18, 1]"
6830,None
6831,"[219, 7, 0]"
6832,"[783, 26, 2]"
6833,None
6834,"[1236, 41, 3]"
6835,None
6836,"[26, 0, 0]"
6837,"[1875, 62, 5]"
6838,"[879, 29, 2]"
6839,"[1380, 46, 3]"
6840,None
6841,None
6842,"[46, 1, 0]"
6843,"[34, 1, 0]"
6844,"[832, 27, 2]"
6845,None
6846,"[47, 1, 0]"
6847,"[473, 15, 1]"
6848,"[25, 0, 0]"
6849,None
6850,"[26, 0, 0]"
6851,None
6852,"[22, 0, 0]"
6853,None
6854,None
6855,None
6856,None
6857,"[60, 2, 0]"
6858,None
6859,None
6860,"[85, 2, 0]"
6861,None
6862,None
6863,None
6864,None
6865,None
6866,None
6867,None
6868,None
6869,None
6870,None
6871,"[1256, 41, 3]"
6872,"[41, 1, 0]"
6873,"[32, 1, 0]"
6874,None
6875,"[143, 4, 0]"
6876,"[113, 3, 0]"
6877,"[39, 1, 0]"
6878,"[33, 1, 0]"
6879,"[17, 0, 0]"
6880,"[96, 3, 0]"
6881,None
6882,None
6883,"[40, 1, 0]"
6884,None
6885,None
6886,None
6887,None
6888,None
6889,None
6890,"[17, 0, 0]"
6891,"[32, 1, 0]"
6892,"[25, 0, 0]"
6893,"[18, 0, 0]"
6894,None
6895,None
6896,"[25, 0, 0]"
6897,"[19, 0, 0]"
6898,None
6899,"[764, 25, 2]"
6900,"[26, 0, 0]"
6901,"[314, 10, 0]"
6902,"[104, 3, 0]"
6903,None
6904,None
6905,None
6906,None
6907,"[83, 2, 0]"
6908,None
6909,None
6910,"[757, 25, 2]"
6911,None
6912,None
6913,"[20, 0, 0]"
6914,"[1314, 43, 3]"
6915,None
6916,"[745, 24, 2]"
6917,None
6918,None
6919,None
6920,"[31, 1, 0]"
6921,"[44, 1, 0]"
6922,None
6923,None
6924,None
6925,None
6926,"[670, 22, 1]"
6927,None
6928,None
6929,None
6930,"[18, 0, 0]"
6931,None
6932,None
6933,"[40, 1, 0]"
6934,"[53, 1, 0]"
6935,None
6936,None
6937,None
6938,None
6939,None
6940,None
6941,None
6942,None
6943,"[32, 1, 0]"
6944,"[32, 1, 0]"
6945,"[31, 1, 0]"
6946,None
6947,None
6948,None
6949,None
6950,None
6951,None
6952,"[645, 21, 1]"
6953,None
6954,"[1293, 43, 3]"
6955,None
6956,None
6957,"[104, 3, 0]"
6958,"[599, 19, 1]"
6959,"[576, 19, 1]"
6960,None
6961,"[1204, 40, 3]"
6962,None
6963,None
6964,None
6965,None
6966,None
6967,"[257, 8, 0]"
6968,None
6969,None
6970,"[49, 1, 0]"
6971,None
6972,None
6973,"[702, 23, 1]"
6974,None
6975,"[1248, 41, 3]"
6976,None
6977,None
6978,"[27, 0, 0]"
6979,None
6980,None
6981,None
6982,None
6983,None
6984,None
6985,None
6986,None
6987,None
6988,"[30, 1, 0]"
6989,None
6990,"[26, 0, 0]"
6991,None
6992,None
6993,None
6994,"[22, 0, 0]"
6995,None
6996,None
6997,None
6998,"[18, 0, 0]"
6999,"[17, 0, 0]"
7000,None
7001,"[284, 9, 0]"
7002,None
7003,None
7004,None
7005,None
7006,None
7007,"[474, 15, 1]"
7008,None
7009,"[18, 0, 0]"
7010,"[45, 1, 0]"
7011,None
7012,None
7013,"[55, 1, 0]"
7014,None
7015,None
7016,None
7017,None
7018,"[1012, 33, 2]"
7019,None
7020,"[52, 1, 0]"
7021,None
7022,None
7023,None
7024,None
7025,None
7026,None
7027,"[906, 30, 2]"
7028,"[1894, 63, 5]"
7029,"[2673, 89, 7]"
7030,"[2321, 77, 6]"
7031,"[398, 13, 1]"
7032,None
7033,"[651, 21, 1]"
7034,"[180, 6, 0]"
7035,"[820, 27, 2]"
7036,"[46, 1, 0]"
7037,None
7038,None
7039,"[752, 25, 2]"
7040,"[963, 32, 2]"
7041,"[63, 2, 0]"
7042,None
7043,None
7044,"[54, 1, 0]"
7045,None
7046,"[209, 6, 0]"
7047,None
7048,None
7049,None
7050,None
7051,None
7052,"[483, 16, 1]"
7053,"[2417, 80, 6]"
7054,"[1375, 45, 3]"
7055,None
7056,None
7057,None
7058,None
7059,None
7060,None
7061,None
7062,"[559, 18, 1]"
7063,None
7064,None
7065,None
7066,None
7067,"[477, 15, 1]"
7068,None
7069,None
7070,"[382, 12, 1]"
7071,None
7072,None
7073,None
7074,None
7075,None
7076,"[502, 16, 1]"
7077,None
7078,None
7079,None
7080,None
7081,None
7082,None
7083,None
7084,None
7085,None
7086,None
7087,None
7088,"[45, 1, 0]"
7089,None
7090,None
7091,None
7092,"[67, 2, 0]"
7093,"[155, 5, 0]"
7094,None
7095,"[32, 1, 0]"
7096,None
7097,None
7098,"[23, 0, 0]"
7099,"[82, 2, 0]"
7100,None
7101,None
7102,None
7103,"[577, 19, 1]"
7104,"[3280, 109, 8]"
7105,"[2896, 96, 7]"
7106,"[2790, 93, 7]"
7107,"[2333, 77, 6]"
7108,"[3447, 114, 9]"
7109,"[1895, 63, 5]"
7110,"[3065, 102, 8]"
7111,"[762, 25, 2]"
7112,"[2262, 75, 6]"
7113,"[1802, 60, 4]"
7114,"[2457, 81, 6]"
7115,"[1879, 62, 5]"
7116,"[2254, 75, 6]"
7117,"[3321, 110, 9]"
7118,"[1524, 50, 4]"
7119,"[2451, 81, 6]"
7120,"[3616, 120, 9]"
7121,"[2909, 96, 7]"
7122,"[2890, 96, 7]"
7123,"[1910, 63, 5]"
7124,"[3139, 104, 8]"
7125,"[3082, 102, 8]"
7126,"[1911, 63, 5]"
7127,"[2823, 94, 7]"
7128,"[1768, 58, 4]"
7129,"[2950, 98, 8]"
7130,"[1893, 63, 5]"
7131,"[3136, 104, 8]"
7132,"[2035, 67, 5]"
7133,"[2832, 94, 7]"
7134,"[2249, 74, 6]"
7135,"[2987, 99, 8]"
7136,"[2355, 78, 6]"
7137,"[3084, 102, 8]"
7138,"[2069, 68, 5]"
7139,"[2155, 71, 5]"
7140,"[2542, 84, 6]"
7141,"[2003, 66, 5]"
7142,"[3130, 104, 8]"
7143,"[2023, 67, 5]"
7144,"[2384, 79, 6]"
7145,"[931, 31, 2]"
7146,"[225, 7, 0]"
7147,None
7148,"[1452, 48, 3]"
7149,None
7150,"[314, 10, 0]"
7151,"[1833, 61, 5]"
7152,None
7153,"[372, 12, 1]"
7154,None
7155,None
7156,"[370, 12, 1]"
7157,"[2370, 79, 6]"
7158,None
7159,None
7160,"[3490, 116, 9]"
7161,None
7162,"[276, 9, 0]"
7163,None
7164,"[536, 17, 1]"
7165,"[1026, 34, 2]"
7166,None
7167,"[631, 21, 1]"
7168,None
7169,"[218, 7, 0]"
7170,"[121, 4, 0]"
7171,"[1265, 42, 3]"
7172,"[3307, 110, 9]"
7173,"[390, 13, 1]"
7174,"[899, 29, 2]"
7175,"[913, 30, 2]"
7176,"[557, 18, 1]"
7177,"[3227, 107, 8]"
7178,None
7179,"[2143, 71, 5]"
7180,"[684, 22, 1]"
7181,"[467, 15, 1]"
7182,None
7183,"[369, 12, 1]"
7184,"[74, 2, 0]"
7185,"[1696, 56, 4]"
7186,None
7187,None
7188,"[2026, 67, 5]"
7189,"[1499, 49, 4]"
7190,"[2201, 73, 6]"
7191,None
7192,"[598, 19, 1]"
7193,"[163, 5, 0]"
7194,None
7195,"[877, 29, 2]"
7196,"[887, 29, 2]"
7197,"[2069, 68, 5]"
7198,"[457, 15, 1]"
7199,"[539, 17, 1]"
7200,"[357, 11, 0]"
7201,"[1843, 61, 5]"
7202,"[125, 4, 0]"
7203,None
7204,None
7205,"[349, 11, 0]"
7206,"[1291, 43, 3]"
7207,None
7208,None
7209,"[641, 21, 1]"
7210,"[1622, 54, 4]"
7211,"[489, 16, 1]"
7212,"[1152, 38, 3]"
7213,"[784, 26, 2]"
7214,"[313, 10, 0]"
7215,None
7216,"[1704, 56, 4]"
7217,"[1880, 62, 5]"
7218,None
7219,"[2769, 92, 7]"
7220,"[724, 24, 1]"
7221,None
7222,"[896, 29, 2]"
7223,None
7224,"[2993, 99, 8]"
7225,"[685, 22, 1]"
7226,"[359, 11, 0]"
7227,"[2686, 89, 7]"
7228,"[3640, 121, 9]"
7229,None
7230,None
7231,None
7232,"[1011, 33, 2]"
7233,None
7234,"[653, 21, 1]"
7235,"[2858, 95, 7]"
7236,"[221, 7, 0]"
7237,"[2455, 81, 6]"
7238,"[843, 28, 2]"
7239,"[2644, 88, 7]"
7240,"[2757, 91, 7]"
7241,"[1848, 61, 5]"
7242,"[80, 2, 0]"
7243,"[1648, 54, 4]"
7244,"[206, 6, 0]"
7245,None
7246,"[605, 20, 1]"
7247,"[1577, 52, 4]"
7248,"[819, 27, 2]"
7249,"[605, 20, 1]"
7250,None
7251,"[2188, 72, 5]"
7252,None
7253,"[577, 19, 1]"
7254,"[3059, 101, 8]"
7255,"[1529, 50, 4]"
7256,None
7257,None
7258,"[474, 15, 1]"
7259,"[151, 5, 0]"
7260,"[1931, 64, 5]"
7261,None
7262,"[1510, 50, 4]"
7263,"[1702, 56, 4]"
7264,None
7265,"[412, 13, 1]"
7266,"[800, 26, 2]"
7267,"[1242, 41, 3]"
7268,None
7269,"[2360, 78, 6]"
7270,"[2794, 93, 7]"
7271,None
7272,"[860, 28, 2]"
7273,"[578, 19, 1]"
7274,None
7275,"[1754, 58, 4]"
7276,"[1093, 36, 2]"
7277,None
7278,"[516, 17, 1]"
7279,None
7280,None
7281,"[919, 30, 2]"
7282,None
7283,None
7284,"[1371, 45, 3]"
7285,"[247, 8, 0]"
7286,"[720, 24, 1]"
7287,"[2522, 84, 6]"
7288,None
7289,"[2661, 88, 7]"
7290,"[351, 11, 0]"
7291,"[1718, 57, 4]"
7292,None
7293,None
7294,"[713, 23, 1]"
7295,"[1524, 50, 4]"
7296,"[523, 17, 1]"
7297,"[589, 19, 1]"
7298,"[1099, 36, 3]"
7299,"[709, 23, 1]"
7300,"[722, 24, 1]"
7301,"[902, 30, 2]"
7302,None
7303,"[204, 6, 0]"
7304,"[1212, 40, 3]"
7305,"[3158, 105, 8]"
7306,"[2272, 75, 6]"
7307,None
7308,"[2182, 72, 5]"
7309,"[1424, 47, 3]"
7310,None
7311,"[2016, 67, 5]"
7312,"[2374, 79, 6]"
7313,"[2168, 72, 5]"
7314,"[2945, 98, 8]"
7315,"[556, 18, 1]"
7316,None
7317,None
7318,"[117, 3, 0]"
7319,"[612, 20, 1]"
7320,"[1565, 52, 4]"
7321,"[1596, 53, 4]"
7322,"[3139, 104, 8]"
7323,None
7324,"[353, 11, 0]"
7325,"[495, 16, 1]"
7326,"[655, 21, 1]"
7327,None
7328,"[2077, 69, 5]"
7329,"[1650, 55, 4]"
7330,None
7331,None
7332,None
7333,"[810, 27, 2]"
7334,None
7335,"[1043, 34, 2]"
7336,None
7337,None
7338,"[849, 28, 2]"
7339,None
7340,None
7341,None
7342,None
7343,None
7344,None
7345,None
7346,"[2848, 94, 7]"
7347,None
7348,None
7349,"[739, 24, 2]"
7350,None
7351,None
7352,"[103, 3, 0]"
7353,None
7354,"[377, 12, 1]"
7355,None
7356,"[611, 20, 1]"
7357,None
7358,"[1150, 38, 3]"
7359,"[1418, 47, 3]"
7360,"[1238, 41, 3]"
7361,"[736, 24, 2]"
7362,None
7363,"[121, 4, 0]"
7364,"[69, 2, 0]"
7365,"[575, 19, 1]"
7366,"[754, 25, 2]"
7367,None
7368,"[633, 21, 1]"
7369,None
7370,"[539, 17, 1]"
7371,"[483, 16, 1]"
7372,"[274, 9, 0]"
7373,None
7374,None
7375,"[3057, 101, 8]"
7376,"[1817, 60, 4]"
7377,"[431, 14, 1]"
7378,"[646, 21, 1]"
7379,None
7380,None
7381,None
7382,"[847, 28, 2]"
7383,None
7384,"[2338, 77, 6]"
7385,"[110, 3, 0]"
7386,None
7387,None
7388,"[187, 6, 0]"
7389,"[800, 26, 2]"
7390,"[423, 14, 1]"
7391,None
7392,None
7393,None
7394,"[1459, 48, 3]"
7395,"[718, 23, 1]"
7396,"[2002, 66, 5]"
7397,None
7398,None
7399,None
7400,"[327, 10, 0]"
7401,"[1393, 46, 3]"
7402,"[433, 14, 1]"
7403,"[637, 21, 1]"
7404,None
7405,None
7406,"[349, 11, 0]"
7407,"[374, 12, 1]"
7408,"[1326, 44, 3]"
7409,"[791, 26, 2]"
7410,None
7411,None
7412,"[849, 28, 2]"
7413,None
7414,None
7415,"[90, 3, 0]"
7416,None
7417,"[1931, 64, 5]"
7418,"[462, 15, 1]"
7419,None
7420,None
7421,None
7422,None
7423,None
7424,None
7425,None
7426,"[1388, 46, 3]"
7427,None
7428,None
7429,"[1966, 65, 5]"
7430,None
7431,"[865, 28, 2]"
7432,"[564, 18, 1]"
7433,None
7434,None
7435,"[360, 12, 0]"
7436,None
7437,"[962, 32, 2]"
7438,"[771, 25, 2]"
7439,"[1510, 50, 4]"
7440,"[2234, 74, 6]"
7441,"[1736, 57, 4]"
7442,"[1945, 64, 5]"
7443,"[1791, 59, 4]"
7444,"[1796, 59, 4]"
7445,None
7446,"[1520, 50, 4]"
7447,"[24, 0, 0]"
7448,"[1491, 49, 4]"
7449,None
7450,None
7451,"[1459, 48, 3]"
7452,"[1052, 35, 2]"
7453,"[1049, 34, 2]"
7454,None
7455,None
7456,"[1192, 39, 3]"
7457,"[316, 10, 0]"
7458,None
7459,None
7460,"[206, 6, 0]"
7461,"[34, 1, 0]"
7462,"[868, 28, 2]"
7463,"[1399, 46, 3]"
7464,"[834, 27, 2]"
7465,None
7466,None
7467,None
7468,"[58, 1, 0]"
7469,None
7470,"[91, 3, 0]"
7471,"[152, 5, 0]"
7472,None
7473,"[219, 7, 0]"
7474,None
7475,"[53, 1, 0]"
7476,None
7477,None
7478,"[296, 9, 0]"
7479,"[167, 5, 0]"
7480,"[534, 17, 1]"
7481,"[1570, 52, 4]"
7482,"[712, 23, 1]"
7483,"[764, 25, 2]"
7484,None
7485,"[808, 26, 2]"
7486,None
7487,"[8, 0, 0]"
7488,None
7489,None
7490,"[200, 6, 0]"
7491,None
7492,None
7493,"[67, 2, 0]"
7494,"[936, 31, 2]"
7495,None
7496,"[733, 24, 2]"
7497,"[549, 18, 1]"
7498,"[706, 23, 1]"
7499,"[755, 25, 2]"
7500,"[961, 32, 2]"
7501,None
7502,"[112, 3, 0]"
7503,None
7504,"[453, 15, 1]"
7505,None
7506,"[375, 12, 1]"
7507,None
7508,"[220, 7, 0]"
7509,"[261, 8, 0]"
7510,None
7511,"[474, 15, 1]"
7512,None
7513,None
7514,"[215, 7, 0]"
7515,"[142, 4, 0]"
7516,None
7517,None
7518,None
7519,"[250, 8, 0]"
7520,"[381, 12, 1]"
7521,"[509, 16, 1]"
7522,None
7523,None
7524,None
7525,"[831, 27, 2]"
7526,"[232, 7, 0]"
7527,"[942, 31, 2]"
7528,"[469, 15, 1]"
7529,None
7530,"[223, 7, 0]"
7531,"[133, 4, 0]"
7532,"[780, 26, 2]"
7533,"[817, 27, 2]"
7534,None
7535,None
7536,"[709, 23, 1]"
7537,"[148, 4, 0]"
7538,"[652, 21, 1]"
7539,None
7540,"[1069, 35, 2]"
7541,"[865, 28, 2]"
7542,None
7543,None
7544,None
7545,"[1514, 50, 4]"
7546,None
7547,"[820, 27, 2]"
7548,"[359, 11, 0]"
7549,"[2189, 72, 5]"
7550,"[2014, 67, 5]"
7551,"[415, 13, 1]"
7552,"[75, 2, 0]"
7553,"[2173, 72, 5]"
7554,"[2173, 72, 5]"
7555,"[409, 13, 1]"
7556,None
7557,None
7558,"[2086, 69, 5]"
7559,None
7560,"[1979, 65, 5]"
7561,None
7562,"[302, 10, 0]"
7563,"[2141, 71, 5]"
7564,"[2147, 71, 5]"
7565,None
7566,"[2134, 71, 5]"
7567,"[2113, 70, 5]"
7568,None
7569,"[2237, 74, 6]"
7570,"[2227, 74, 6]"
7571,None
7572,"[2223, 74, 6]"
7573,None
7574,"[2173, 72, 5]"
7575,None
7576,"[958, 31, 2]"
7577,"[2020, 67, 5]"
7578,"[907, 30, 2]"
7579,"[562, 18, 1]"
7580,"[2008, 66, 5]"
7581,None
7582,"[2010, 67, 5]"
7583,None
7584,None
7585,"[523, 17, 1]"
7586,"[151, 5, 0]"
7587,None
7588,None
7589,"[23, 0, 0]"
7590,"[890, 29, 2]"
7591,"[849, 28, 2]"
7592,None
7593,None
7594,"[1853, 61, 5]"
7595,"[1848, 61, 5]"
7596,"[295, 9, 0]"
7597,"[809, 26, 2]"
7598,"[1739, 57, 4]"
7599,"[1810, 60, 4]"
7600,None
7601,"[1791, 59, 4]"
7602,"[1164, 38, 3]"
7603,"[1376, 45, 3]"
7604,"[1815, 60, 4]"
7605,"[1764, 58, 4]"
7606,"[1760, 58, 4]"
7607,"[1750, 58, 4]"
7608,"[3813, 127, 10]"
7609,"[1758, 58, 4]"
7610,"[1736, 57, 4]"
7611,"[147, 4, 0]"
7612,"[1737, 57, 4]"
7613,None
7614,None
7615,"[1592, 53, 4]"
7616,"[194, 6, 0]"
7617,None
7618,"[704, 23, 1]"
7619,"[657, 21, 1]"
7620,None
7621,None
7622,None
7623,"[260, 8, 0]"
7624,None
7625,None
7626,"[166, 5, 0]"
7627,"[815, 27, 2]"
7628,"[110, 3, 0]"
7629,None
7630,None
7631,"[3559, 118, 9]"
7632,"[1010, 33, 2]"
7633,"[2033, 67, 5]"
7634,None
7635,"[2029, 67, 5]"
7636,None
7637,None
7638,None
7639,"[1017, 33, 2]"
7640,"[1674, 55, 4]"
7641,None
7642,"[905, 30, 2]"
7643,None
7644,"[906, 30, 2]"
7645,"[3536, 117, 9]"
7646,"[2984, 99, 8]"
7647,"[859, 28, 2]"
7648,"[2027, 67, 5]"
7649,None
7650,"[3160, 105, 8]"
7651,"[391, 13, 1]"
7652,"[1993, 66, 5]"
7653,None
7654,"[784, 26, 2]"
7655,"[2378, 79, 6]"
7656,None
7657,None
7658,"[876, 29, 2]"
7659,"[676, 22, 1]"
7660,"[45, 1, 0]"
7661,"[900, 30, 2]"
7662,None
7663,None
7664,"[1721, 57, 4]"
7665,"[773, 25, 2]"
7666,"[720, 24, 1]"
7667,"[1706, 56, 4]"
7668,"[1487, 49, 4]"
7669,"[1711, 57, 4]"
7670,"[1699, 56, 4]"
7671,"[1697, 56, 4]"
7672,"[1670, 55, 4]"
7673,"[680, 22, 1]"
7674,"[1685, 56, 4]"
7675,"[2067, 68, 5]"
7676,"[1755, 58, 4]"
7677,"[1778, 59, 4]"
7678,"[2071, 69, 5]"
7679,"[2055, 68, 5]"
7680,"[2053, 68, 5]"
7681,"[1512, 50, 4]"
7682,"[2041, 68, 5]"
7683,"[2028, 67, 5]"
7684,"[2034, 67, 5]"
7685,"[1980, 66, 5]"
7686,"[1977, 65, 5]"
7687,"[306, 10, 0]"
7688,"[1972, 65, 5]"
7689,"[1972, 65, 5]"
7690,"[1969, 65, 5]"
7691,"[1964, 65, 5]"
7692,"[1798, 59, 4]"
7693,"[1153, 38, 3]"
7694,None
7695,"[1148, 38, 3]"
7696,"[1279, 42, 3]"
7697,"[894, 29, 2]"
7698,None
7699,"[165, 5, 0]"
7700,"[1273, 42, 3]"
7701,"[1267, 42, 3]"
7702,"[97, 3, 0]"
7703,"[1266, 42, 3]"
7704,"[968, 32, 2]"
7705,"[1254, 41, 3]"
7706,"[1259, 41, 3]"
7707,None
7708,"[1258, 41, 3]"
7709,None
7710,"[508, 16, 1]"
7711,"[1475, 49, 4]"
7712,"[1415, 47, 3]"
7713,"[668, 22, 1]"
7714,"[1471, 49, 4]"
7715,"[3101, 103, 8]"
7716,None
7717,"[104, 3, 0]"
7718,None
7719,"[1354, 45, 3]"
7720,None
7721,"[1417, 47, 3]"
7722,"[773, 25, 2]"
7723,None
7724,"[1074, 35, 2]"
7725,"[1863, 62, 5]"
7726,"[1062, 35, 2]"
7727,"[2256, 75, 6]"
7728,"[1361, 45, 3]"
7729,"[656, 21, 1]"
7730,"[321, 10, 0]"
7731,"[1085, 36, 2]"
7732,None
7733,"[450, 15, 1]"
7734,None
7735,"[1067, 35, 2]"
7736,"[747, 24, 2]"
7737,"[1302, 43, 3]"
7738,"[1675, 55, 4]"
7739,"[821, 27, 2]"
7740,None
7741,None
7742,"[1613, 53, 4]"
7743,"[1630, 54, 4]"
7744,"[1620, 54, 4]"
7745,"[1669, 55, 4]"
7746,None
7747,"[617, 20, 1]"
7748,None
7749,"[1653, 55, 4]"
7750,"[1561, 52, 4]"
7751,"[1865, 62, 5]"
7752,"[1528, 50, 4]"
7753,"[1489, 49, 4]"
7754,"[451, 15, 1]"
7755,"[1535, 51, 4]"
7756,"[63, 2, 0]"
7757,None
7758,"[1544, 51, 4]"
7759,"[1182, 39, 3]"
7760,"[1205, 40, 3]"
7761,"[1278, 42, 3]"
7762,None
7763,"[584, 19, 1]"
7764,"[2735, 91, 7]"
7765,None
7766,"[2138, 71, 5]"
7767,"[2391, 79, 6]"
7768,"[1323, 44, 3]"
7769,None
7770,"[1220, 40, 3]"
7771,"[759, 25, 2]"
7772,"[1359, 45, 3]"
7773,"[1361, 45, 3]"
7774,"[774, 25, 2]"
7775,"[1034, 34, 2]"
7776,"[1791, 59, 4]"
7777,"[2915, 97, 7]"
7778,"[1508, 50, 4]"
7779,"[1569, 52, 4]"
7780,"[3854, 128, 10]"
7781,"[574, 19, 1]"
7782,"[1154, 38, 3]"
7783,"[1134, 37, 3]"
7784,"[1151, 38, 3]"
7785,"[979, 32, 2]"
7786,None
7787,"[94, 3, 0]"
7788,None
7789,"[469, 15, 1]"
7790,"[643, 21, 1]"
7791,"[988, 32, 2]"
7792,"[879, 29, 2]"
7793,None
7794,None
7795,"[3592, 119, 9]"
7796,"[3623, 120, 9]"
7797,"[3573, 119, 9]"
7798,None
7799,"[3196, 106, 8]"
7800,"[3477, 115, 9]"
7801,"[3486, 116, 9]"
7802,"[3453, 115, 9]"
7803,"[501, 16, 1]"
7804,None
7805,"[3483, 116, 9]"
7806,"[3443, 114, 9]"
7807,"[2547, 84, 6]"
7808,"[3441, 114, 9]"
7809,"[1824, 60, 4]"
7810,"[1602, 53, 4]"
7811,"[3409, 113, 9]"
7812,None
7813,None
7814,"[710, 23, 1]"
7815,"[788, 26, 2]"
7816,"[798, 26, 2]"
7817,None
7818,"[424, 14, 1]"
7819,None
7820,None
7821,"[775, 25, 2]"
7822,None
7823,None
7824,"[521, 17, 1]"
7825,None
7826,None
7827,None
7828,"[20, 0, 0]"
7829,None
7830,"[732, 24, 2]"
7831,"[823, 27, 2]"
7832,"[699, 23, 1]"
7833,"[1098, 36, 3]"
7834,"[1569, 52, 4]"
7835,"[1578, 52, 4]"
7836,"[1594, 53, 4]"
7837,None
7838,"[1939, 64, 5]"
7839,None
7840,"[990, 33, 2]"
7841,None
7842,None
7843,"[1565, 52, 4]"
7844,"[790, 26, 2]"
7845,None
7846,"[2799, 93, 7]"
7847,"[904, 30, 2]"
7848,None
7849,"[1205, 40, 3]"
7850,"[610, 20, 1]"
7851,"[703, 23, 1]"
7852,"[784, 26, 2]"
7853,"[816, 27, 2]"
7854,None
7855,None
7856,None
7857,"[278, 9, 0]"
7858,None
7859,"[687, 22, 1]"
7860,None
7861,"[415, 13, 1]"
7862,None
7863,None
7864,None
7865,"[146, 4, 0]"
7866,"[846, 28, 2]"
7867,"[846, 28, 2]"
7868,"[454, 15, 1]"
7869,"[740, 24, 2]"
7870,None
7871,None
7872,"[838, 27, 2]"
7873,"[17, 0, 0]"
7874,None
7875,None
7876,"[626, 20, 1]"
7877,"[785, 26, 2]"
7878,"[273, 9, 0]"
7879,"[839, 27, 2]"
7880,None
7881,"[403, 13, 1]"
7882,None
7883,"[686, 22, 1]"
7884,"[838, 27, 2]"
7885,"[1277, 42, 3]"
7886,"[339, 11, 0]"
7887,"[803, 26, 2]"
7888,None
7889,"[529, 17, 1]"
7890,None
7891,None
7892,None
7893,None
7894,"[798, 26, 2]"
7895,None
7896,"[628, 20, 1]"
7897,None
7898,"[794, 26, 2]"
7899,None
7900,None
7901,None
7902,None
7903,None
7904,"[301, 10, 0]"
7905,"[1552, 51, 4]"
7906,None
7907,"[661, 22, 1]"
7908,"[834, 27, 2]"
7909,None
7910,None
7911,"[613, 20, 1]"
7912,None
7913,None
7914,None
7915,"[880, 29, 2]"
7916,"[851, 28, 2]"
7917,"[2621, 87, 7]"
7918,"[158, 5, 0]"
7919,None
7920,"[493, 16, 1]"
7921,None
7922,"[1403, 46, 3]"
7923,"[1419, 47, 3]"
7924,"[1385, 46, 3]"
7925,None
7926,None
7927,"[1199, 39, 3]"
7928,"[2182, 72, 5]"
7929,"[418, 13, 1]"
7930,"[1183, 39, 3]"
7931,"[418, 13, 1]"
7932,"[401, 13, 1]"
7933,"[414, 13, 1]"
7934,"[62, 2, 0]"
7935,"[898, 29, 2]"
7936,None
7937,"[287, 9, 0]"
7938,"[775, 25, 2]"
7939,"[1543, 51, 4]"
7940,"[1783, 59, 4]"
7941,"[561, 18, 1]"
7942,"[2419, 80, 6]"
7943,"[292, 9, 0]"
7944,"[1863, 62, 5]"
7945,None
7946,"[251, 8, 0]"
7947,None
7948,"[467, 15, 1]"
7949,None
7950,"[2546, 84, 6]"
7951,"[1356, 45, 3]"
7952,"[50, 1, 0]"
7953,"[171, 5, 0]"
7954,"[560, 18, 1]"
7955,"[651, 21, 1]"
7956,"[1068, 35, 2]"
7957,"[425, 14, 1]"
7958,"[274, 9, 0]"
7959,"[1201, 40, 3]"
7960,"[1956, 65, 5]"
7961,None
7962,None
7963,"[1166, 38, 3]"
7964,"[1329, 44, 3]"
7965,"[454, 15, 1]"
7966,None
7967,"[1226, 40, 3]"
7968,"[313, 10, 0]"
