user_count,education,education_id
52792,None,5
52793,Bachelor or Higher,0
52794,Bachelor or Higher,0
52795,Bachelor or Higher,0
52796,Bachelor or Higher,0
52797,Bachelor or Higher,0
52798,Bachelor or Higher,0
52799,Bachelor or Higher,0
52800,None,5
52801,Bachelor or Higher,0
52802,None,5
52803,Bachelor or Higher,0
52804,Bachelor or Higher,0
52805,Bachelor or Higher,0
52806,Bachelor or Higher,0
52807,None,5
52808,Bachelor or Higher,0
52809,None,5
52810,Bachelor or Higher,0
52811,Bachelor or Higher,0
52812,Bachelor or Higher,0
52813,None,5
52814,None,5
52815,Bachelor or Higher,0
52816,None,5
52817,Bachelor or Higher,0
52818,None,5
52819,None,5
52820,None,5
52821,Bachelor or Higher,0
52822,None,5
52823,None,5
52824,Bachelor or Higher,0
52825,Bachelor or Higher,0
52826,Bachelor or Higher,0
52827,None,5
52828,Bachelor or Higher,0
52829,Bachelor or Higher,0
52830,Bachelor or Higher,0
52831,Bachelor or Higher,0
52832,Bachelor or Higher,0
52833,Bachelor or Higher,0
52834,None,5
52835,None,5
52836,Bachelor or Higher,0
52837,None,5
52838,Bachelor or Higher,0
52839,Bachelor or Higher,0
52840,Bachelor or Higher,0
52841,Bachelor or Higher,0
52842,Bachelor or Higher,0
52843,None,5
52844,None,5
52845,None,5
52846,Bachelor or Higher,0
52847,Bachelor or Higher,0
52848,Bachelor or Higher,0
52849,Bachelor or Higher,0
52850,Bachelor or Higher,0
52851,Bachelor or Higher,0
52852,None,5
52853,Bachelor or Higher,0
52854,Bachelor or Higher,0
52855,None,5
52856,Bachelor or Higher,0
52857,Bachelor or Higher,0
52858,None,5
52859,None,5
52860,Bachelor or Higher,0
52861,Bachelor or Higher,0
52862,Bachelor or Higher,0
52863,Bachelor or Higher,0
52864,None,5
52865,Bachelor or Higher,0
52866,Bachelor or Higher,0
52867,Bachelor or Higher,0
52868,None,5
52869,Bachelor or Higher,0
52870,None,5
52871,None,5
52872,Bachelor or Higher,0
52873,Bachelor or Higher,0
52874,Bachelor or Higher,0
52875,None,5
52876,Bachelor or Higher,0
52877,Bachelor or Higher,0
52878,Bachelor or Higher,0
52879,None,5
52880,None,5
52881,Bachelor or Higher,0
52882,Bachelor or Higher,0
52883,Bachelor or Higher,0
52884,Bachelor or Higher,0
52885,Bachelor or Higher,0
52886,Bachelor or Higher,0
52887,None,5
52888,Bachelor or Higher,0
52889,None,5
52890,Bachelor or Higher,0
52891,None,5
52892,Bachelor or Higher,0
52893,Bachelor or Higher,0
52894,None,5
52895,Bachelor or Higher,0
52896,Bachelor or Higher,0
52897,Bachelor or Higher,0
52898,None,5
52899,Bachelor or Higher,0
52900,Bachelor or Higher,0
52901,Bachelor or Higher,0
52902,Bachelor or Higher,0
52903,Bachelor or Higher,0
52904,None,5
52905,Bachelor or Higher,0
52906,Bachelor or Higher,0
52907,Bachelor or Higher,0
52908,Bachelor or Higher,0
52909,None,5
52910,Bachelor or Higher,0
52911,None,5
52912,Bachelor or Higher,0
52913,Bachelor or Higher,0
52914,Bachelor or Higher,0
52915,Bachelor or Higher,0
52916,Bachelor or Higher,0
52917,None,5
52918,Bachelor or Higher,0
52919,Bachelor or Higher,0
52920,Bachelor or Higher,0
52921,None,5
52922,Bachelor or Higher,0
52923,Bachelor or Higher,0
52924,Bachelor or Higher,0
52925,Bachelor or Higher,0
52926,None,5
52927,Bachelor or Higher,0
52928,Bachelor or Higher,0
52929,None,5
52930,None,5
52931,Bachelor or Higher,0
52932,None,5
52933,Bachelor or Higher,0
52934,None,5
52935,Bachelor or Higher,0
52936,Bachelor or Higher,0
52937,Bachelor or Higher,0
52938,Bachelor or Higher,0
52939,Bachelor or Higher,0
52940,Bachelor or Higher,0
52941,Bachelor or Higher,0
52942,Bachelor or Higher,0
52943,Bachelor or Higher,0
52944,Bachelor or Higher,0
52945,Bachelor or Higher,0
52946,Bachelor or Higher,0
52947,Bachelor or Higher,0
52948,None,5
52949,None,5
52950,None,5
52951,None,5
52952,Bachelor or Higher,0
52953,Bachelor or Higher,0
52954,Bachelor or Higher,0
52955,None,5
52956,Bachelor or Higher,0
52957,Bachelor or Higher,0
52958,Bachelor or Higher,0
52959,Bachelor or Higher,0
52960,Bachelor or Higher,0
52961,None,5
52962,Bachelor or Higher,0
52963,Bachelor or Higher,0
52964,Bachelor or Higher,0
52965,Bachelor or Higher,0
52966,Bachelor or Higher,0
52967,None,5
52968,Bachelor or Higher,0
52969,Bachelor or Higher,0
52970,None,5
52971,Bachelor or Higher,0
52972,None,5
52973,Bachelor or Higher,0
52974,Bachelor or Higher,0
52975,Bachelor or Higher,0
52976,None,5
52977,Bachelor or Higher,0
52978,Bachelor or Higher,0
52979,Bachelor or Higher,0
52980,None,5
52981,None,5
52982,Bachelor or Higher,0
52983,Bachelor or Higher,0
52984,Bachelor or Higher,0
52985,Bachelor or Higher,0
52986,Bachelor or Higher,0
52987,None,5
52988,Bachelor or Higher,0
52989,Bachelor or Higher,0
52990,Bachelor or Higher,0
52991,Bachelor or Higher,0
52992,Bachelor or Higher,0
52993,Bachelor or Higher,0
52994,None,5
52995,Bachelor or Higher,0
52996,Bachelor or Higher,0
52997,None,5
52998,None,5
52999,Bachelor or Higher,0
53000,None,5
53001,Bachelor or Higher,0
53002,Bachelor or Higher,0
53003,Bachelor or Higher,0
53004,Bachelor or Higher,0
53005,Bachelor or Higher,0
53006,Bachelor or Higher,0
53007,Bachelor or Higher,0
53008,None,5
53009,Bachelor or Higher,0
53010,Bachelor or Higher,0
53011,Bachelor or Higher,0
53012,Bachelor or Higher,0
53013,None,5
53014,None,5
53015,None,5
53016,Bachelor or Higher,0
53017,Bachelor or Higher,0
53018,Bachelor or Higher,0
53019,None,5
53020,Bachelor or Higher,0
53021,Bachelor or Higher,0
53022,Bachelor or Higher,0
53023,Bachelor or Higher,0
53024,None,5
53025,Bachelor or Higher,0
53026,None,5
53027,Bachelor or Higher,0
53028,None,5
53029,Bachelor or Higher,0
53030,Bachelor or Higher,0
53031,Bachelor or Higher,0
53032,Bachelor or Higher,0
53033,Bachelor or Higher,0
53034,Bachelor or Higher,0
53035,Bachelor or Higher,0
53036,Bachelor or Higher,0
53037,None,5
53038,Bachelor or Higher,0
53039,Bachelor or Higher,0
53040,Bachelor or Higher,0
53041,Bachelor or Higher,0
53042,Bachelor or Higher,0
53043,Bachelor or Higher,0
53044,Bachelor or Higher,0
53045,Bachelor or Higher,0
53046,Bachelor or Higher,0
53047,Bachelor or Higher,0
53048,Bachelor or Higher,0
53049,None,5
53050,Bachelor or Higher,0
53051,None,5
53052,Bachelor or Higher,0
53053,None,5
53054,Bachelor or Higher,0
53055,Bachelor or Higher,0
53056,None,5
53057,Bachelor or Higher,0
53058,None,5
53059,Bachelor or Higher,0
53060,Bachelor or Higher,0
53061,Bachelor or Higher,0
53062,None,5
53063,Bachelor or Higher,0
53064,Bachelor or Higher,0
53065,None,5
53066,Bachelor or Higher,0
53067,Bachelor or Higher,0
53068,Bachelor or Higher,0
53069,Bachelor or Higher,0
53070,None,5
53071,Bachelor or Higher,0
53072,None,5
53073,Bachelor or Higher,0
53074,Bachelor or Higher,0
53075,Bachelor or Higher,0
53076,Bachelor or Higher,0
53077,None,5
53078,Bachelor or Higher,0
53079,Bachelor or Higher,0
53080,Bachelor or Higher,0
53081,Bachelor or Higher,0
53082,None,5
53083,None,5
53084,None,5
53085,Bachelor or Higher,0
53086,Bachelor or Higher,0
53087,Bachelor or Higher,0
53088,Bachelor or Higher,0
53089,None,5
53090,Bachelor or Higher,0
53091,Bachelor or Higher,0
53092,Bachelor or Higher,0
53093,Bachelor or Higher,0
53094,None,5
53095,Bachelor or Higher,0
53096,Bachelor or Higher,0
53097,Bachelor or Higher,0
53098,Bachelor or Higher,0
53099,None,5
53100,Bachelor or Higher,0
53101,None,5
53102,None,5
53103,Bachelor or Higher,0
53104,Bachelor or Higher,0
53105,Bachelor or Higher,0
53106,Bachelor or Higher,0
53107,None,5
53108,None,5
53109,None,5
53110,Bachelor or Higher,0
53111,Bachelor or Higher,0
53112,Bachelor or Higher,0
53113,None,5
53114,None,5
53115,Bachelor or Higher,0
53116,Bachelor or Higher,0
53117,Bachelor or Higher,0
53118,Bachelor or Higher,0
53119,Bachelor or Higher,0
53120,None,5
53121,None,5
53122,Bachelor or Higher,0
53123,Bachelor or Higher,0
53124,Bachelor or Higher,0
53125,Bachelor or Higher,0
53126,Bachelor or Higher,0
53127,Bachelor or Higher,0
53128,Bachelor or Higher,0
53129,Bachelor or Higher,0
53130,Bachelor or Higher,0
53131,Bachelor or Higher,0
53132,Bachelor or Higher,0
53133,Bachelor or Higher,0
53134,Bachelor or Higher,0
53135,Bachelor or Higher,0
53136,Bachelor or Higher,0
53137,None,5
53138,None,5
53139,Bachelor or Higher,0
53140,Bachelor or Higher,0
53141,Bachelor or Higher,0
53142,Bachelor or Higher,0
53143,None,5
53144,None,5
53145,Bachelor or Higher,0
53146,Bachelor or Higher,0
53147,None,5
53148,Bachelor or Higher,0
53149,Bachelor or Higher,0
53150,None,5
53151,Bachelor or Higher,0
53152,Bachelor or Higher,0
53153,Bachelor or Higher,0
53154,Bachelor or Higher,0
53155,None,5
53156,None,5
53157,Bachelor or Higher,0
53158,Bachelor or Higher,0
53159,Bachelor or Higher,0
53160,Bachelor or Higher,0
53161,Bachelor or Higher,0
53162,Bachelor or Higher,0
53163,Bachelor or Higher,0
53164,Bachelor or Higher,0
53165,None,5
53166,Bachelor or Higher,0
53167,Bachelor or Higher,0
53168,Bachelor or Higher,0
53169,Bachelor or Higher,0
53170,Bachelor or Higher,0
53171,None,5
53172,None,5
53173,Bachelor or Higher,0
53174,None,5
53175,Bachelor or Higher,0
53176,Bachelor or Higher,0
53177,Bachelor or Higher,0
53178,Bachelor or Higher,0
53179,Bachelor or Higher,0
53180,Bachelor or Higher,0
53181,Bachelor or Higher,0
53182,Bachelor or Higher,0
53183,Bachelor or Higher,0
53184,None,5
53185,Bachelor or Higher,0
53186,Bachelor or Higher,0
53187,None,5
53188,Bachelor or Higher,0
53189,Bachelor or Higher,0
53190,Bachelor or Higher,0
53191,Bachelor or Higher,0
53192,Bachelor or Higher,0
53193,Bachelor or Higher,0
53194,Bachelor or Higher,0
53195,Bachelor or Higher,0
53196,Bachelor or Higher,0
53197,Bachelor or Higher,0
53198,Bachelor or Higher,0
53199,None,5
53200,Bachelor or Higher,0
53201,Bachelor or Higher,0
53202,Bachelor or Higher,0
53203,Bachelor or Higher,0
53204,Bachelor or Higher,0
53205,Bachelor or Higher,0
53206,None,5
53207,Bachelor or Higher,0
53208,Bachelor or Higher,0
53209,None,5
53210,None,5
53211,None,5
53212,None,5
53213,Bachelor or Higher,0
53214,Bachelor or Higher,0
53215,Bachelor or Higher,0
53216,Bachelor or Higher,0
53217,Bachelor or Higher,0
53218,None,5
53219,Bachelor or Higher,0
53220,Bachelor or Higher,0
53221,Bachelor or Higher,0
53222,Bachelor or Higher,0
53223,Bachelor or Higher,0
53224,Bachelor or Higher,0
53225,Bachelor or Higher,0
53226,None,5
53227,Bachelor or Higher,0
53228,Bachelor or Higher,0
53229,Bachelor or Higher,0
53230,Bachelor or Higher,0
53231,Bachelor or Higher,0
53232,None,5
53233,Bachelor or Higher,0
53234,None,5
53235,Bachelor or Higher,0
53236,Bachelor or Higher,0
53237,Bachelor or Higher,0
53238,Bachelor or Higher,0
53239,Bachelor or Higher,0
53240,Bachelor or Higher,0
53241,Bachelor or Higher,0
53242,Bachelor or Higher,0
53243,None,5
53244,Bachelor or Higher,0
53245,Bachelor or Higher,0
53246,Bachelor or Higher,0
53247,Bachelor or Higher,0
53248,Bachelor or Higher,0
53249,Bachelor or Higher,0
53250,Bachelor or Higher,0
53251,None,5
53252,Bachelor or Higher,0
53253,Bachelor or Higher,0
53254,None,5
53255,None,5
53256,Bachelor or Higher,0
53257,Bachelor or Higher,0
53258,None,5
53259,None,5
53260,Bachelor or Higher,0
53261,Bachelor or Higher,0
53262,None,5
53263,Bachelor or Higher,0
53264,None,5
53265,Bachelor or Higher,0
53266,Bachelor or Higher,0
53267,Bachelor or Higher,0
53268,Bachelor or Higher,0
53269,Bachelor or Higher,0
53270,Bachelor or Higher,0
53271,Bachelor or Higher,0
53272,Bachelor or Higher,0
53273,None,5
53274,Bachelor or Higher,0
53275,Bachelor or Higher,0
53276,Bachelor or Higher,0
53277,Bachelor or Higher,0
53278,Bachelor or Higher,0
53279,Bachelor or Higher,0
53280,None,5
53281,None,5
53282,Bachelor or Higher,0
53283,Bachelor or Higher,0
53284,Bachelor or Higher,0
53285,None,5
53286,None,5
53287,Bachelor or Higher,0
53288,Bachelor or Higher,0
53289,Bachelor or Higher,0
53290,Bachelor or Higher,0
53291,Bachelor or Higher,0
53292,Bachelor or Higher,0
53293,None,5
53294,Bachelor or Higher,0
53295,Bachelor or Higher,0
53296,Bachelor or Higher,0
53297,None,5
53298,Bachelor or Higher,0
53299,None,5
53300,Bachelor or Higher,0
53301,Bachelor or Higher,0
53302,Bachelor or Higher,0
53303,None,5
53304,Bachelor or Higher,0
53305,Bachelor or Higher,0
53306,Bachelor or Higher,0
53307,Bachelor or Higher,0
53308,Bachelor or Higher,0
53309,Bachelor or Higher,0
53310,Bachelor or Higher,0
53311,Bachelor or Higher,0
53312,Bachelor or Higher,0
53313,Bachelor or Higher,0
53314,None,5
53315,None,5
53316,Bachelor or Higher,0
53317,Bachelor or Higher,0
53318,None,5
53319,Bachelor or Higher,0
53320,Bachelor or Higher,0
53321,Bachelor or Higher,0
53322,Bachelor or Higher,0
53323,Bachelor or Higher,0
53324,Bachelor or Higher,0
53325,Bachelor or Higher,0
53326,Bachelor or Higher,0
53327,Bachelor or Higher,0
53328,Bachelor or Higher,0
53329,None,5
53330,Bachelor or Higher,0
53331,Bachelor or Higher,0
53332,Bachelor or Higher,0
53333,Bachelor or Higher,0
53334,Bachelor or Higher,0
53335,Bachelor or Higher,0
53336,Bachelor or Higher,0
53337,Bachelor or Higher,0
53338,None,5
53339,Bachelor or Higher,0
53340,Bachelor or Higher,0
53341,Bachelor or Higher,0
53342,Bachelor or Higher,0
53343,None,5
53344,None,5
53345,None,5
53346,None,5
53347,None,5
53348,Bachelor or Higher,0
53349,Bachelor or Higher,0
53350,Bachelor or Higher,0
53351,None,5
53352,Bachelor or Higher,0
53353,Bachelor or Higher,0
53354,Bachelor or Higher,0
53355,Bachelor or Higher,0
53356,Bachelor or Higher,0
53357,Bachelor or Higher,0
53358,Bachelor or Higher,0
53359,None,5
53360,Bachelor or Higher,0
53361,Bachelor or Higher,0
53362,Bachelor or Higher,0
53363,Bachelor or Higher,0
53364,Bachelor or Higher,0
53365,Bachelor or Higher,0
53366,Bachelor or Higher,0
53367,None,5
53368,Bachelor or Higher,0
53369,Bachelor or Higher,0
53370,Bachelor or Higher,0
53371,Bachelor or Higher,0
53372,Bachelor or Higher,0
53373,Bachelor or Higher,0
53374,Bachelor or Higher,0
53375,Bachelor or Higher,0
53376,Bachelor or Higher,0
53377,Bachelor or Higher,0
53378,None,5
53379,Bachelor or Higher,0
53380,Bachelor or Higher,0
53381,Bachelor or Higher,0
53382,Bachelor or Higher,0
53383,Bachelor or Higher,0
53384,Bachelor or Higher,0
53385,None,5
53386,None,5
53387,None,5
53388,Bachelor or Higher,0
53389,Bachelor or Higher,0
53390,None,5
53391,Bachelor or Higher,0
53392,Bachelor or Higher,0
53393,Bachelor or Higher,0
53394,Bachelor or Higher,0
53395,Bachelor or Higher,0
53396,Bachelor or Higher,0
53397,Bachelor or Higher,0
53398,Bachelor or Higher,0
53399,None,5
53400,None,5
53401,Bachelor or Higher,0
53402,Bachelor or Higher,0
53403,Bachelor or Higher,0
53404,None,5
53405,Bachelor or Higher,0
53406,None,5
53407,Bachelor or Higher,0
53408,Bachelor or Higher,0
53409,Bachelor or Higher,0
53410,Bachelor or Higher,0
53411,Bachelor or Higher,0
53412,None,5
53413,Bachelor or Higher,0
53414,Bachelor or Higher,0
53415,Bachelor or Higher,0
53416,None,5
53417,None,5
53418,Bachelor or Higher,0
53419,Bachelor or Higher,0
53420,Bachelor or Higher,0
53421,Bachelor or Higher,0
53422,None,5
53423,Bachelor or Higher,0
53424,None,5
53425,Bachelor or Higher,0
53426,Bachelor or Higher,0
53427,None,5
53428,None,5
53429,None,5
53430,Bachelor or Higher,0
53431,Bachelor or Higher,0
53432,None,5
53433,Bachelor or Higher,0
53434,Bachelor or Higher,0
53435,Bachelor or Higher,0
53436,None,5
53437,Bachelor or Higher,0
53438,None,5
53439,None,5
53440,Bachelor or Higher,0
53441,None,5
53442,Bachelor or Higher,0
53443,Bachelor or Higher,0
53444,Bachelor or Higher,0
53445,Bachelor or Higher,0
53446,Bachelor or Higher,0
53447,Bachelor or Higher,0
53448,Bachelor or Higher,0
53449,Bachelor or Higher,0
53450,Bachelor or Higher,0
53451,Bachelor or Higher,0
53452,Bachelor or Higher,0
53453,Bachelor or Higher,0
53454,Bachelor or Higher,0
53455,Bachelor or Higher,0
53456,None,5
53457,None,5
53458,None,5
53459,Bachelor or Higher,0
53460,None,5
53461,Bachelor or Higher,0
53462,Bachelor or Higher,0
53463,Bachelor or Higher,0
53464,Bachelor or Higher,0
53465,Bachelor or Higher,0
53466,None,5
53467,None,5
53468,None,5
53469,Bachelor or Higher,0
53470,Bachelor or Higher,0
53471,Bachelor or Higher,0
53472,Bachelor or Higher,0
53473,Bachelor or Higher,0
53474,Bachelor or Higher,0
53475,Bachelor or Higher,0
53476,Bachelor or Higher,0
53477,None,5
53478,Bachelor or Higher,0
53479,Bachelor or Higher,0
53480,Bachelor or Higher,0
53481,Bachelor or Higher,0
53482,Bachelor or Higher,0
53483,Bachelor or Higher,0
53484,Bachelor or Higher,0
53485,Bachelor or Higher,0
53486,Bachelor or Higher,0
53487,Bachelor or Higher,0
53488,Bachelor or Higher,0
53489,None,5
53490,None,5
53491,Bachelor or Higher,0
53492,Bachelor or Higher,0
53493,None,5
53494,Bachelor or Higher,0
53495,Bachelor or Higher,0
53496,Bachelor or Higher,0
53497,Bachelor or Higher,0
53498,None,5
53499,Bachelor or Higher,0
53500,None,5
53501,None,5
53502,None,5
53503,Bachelor or Higher,0
53504,None,5
53505,Bachelor or Higher,0
53506,None,5
53507,Bachelor or Higher,0
53508,None,5
53509,None,5
53510,None,5
53511,Bachelor or Higher,0
53512,Bachelor or Higher,0
53513,Bachelor or Higher,0
53514,Bachelor or Higher,0
53515,Bachelor or Higher,0
53516,Bachelor or Higher,0
53517,Bachelor or Higher,0
53518,None,5
53519,Bachelor or Higher,0
53520,Bachelor or Higher,0
53521,Bachelor or Higher,0
53522,Bachelor or Higher,0
53523,None,5
53524,Bachelor or Higher,0
53525,Bachelor or Higher,0
53526,None,5
53527,Bachelor or Higher,0
53528,Bachelor or Higher,0
53529,Bachelor or Higher,0
53530,None,5
53531,Bachelor or Higher,0
53532,None,5
53533,None,5
53534,Bachelor or Higher,0
53535,Bachelor or Higher,0
53536,None,5
53537,None,5
53538,Bachelor or Higher,0
53539,Bachelor or Higher,0
53540,Bachelor or Higher,0
53541,Bachelor or Higher,0
53542,Bachelor or Higher,0
53543,Bachelor or Higher,0
53544,Bachelor or Higher,0
53545,Bachelor or Higher,0
53546,Bachelor or Higher,0
53547,None,5
53548,Bachelor or Higher,0
53549,Bachelor or Higher,0
53550,None,5
53551,Bachelor or Higher,0
53552,Bachelor or Higher,0
53553,Bachelor or Higher,0
53554,None,5
53555,Bachelor or Higher,0
53556,Bachelor or Higher,0
53557,None,5
53558,Bachelor or Higher,0
53559,Bachelor or Higher,0
53560,Bachelor or Higher,0
53561,Bachelor or Higher,0
53562,Bachelor or Higher,0
53563,Bachelor or Higher,0
53564,None,5
53565,None,5
53566,Bachelor or Higher,0
53567,Bachelor or Higher,0
53568,None,5
53569,Bachelor or Higher,0
53570,Bachelor or Higher,0
53571,None,5
53572,Bachelor or Higher,0
53573,None,5
53574,Bachelor or Higher,0
53575,Bachelor or Higher,0
53576,None,5
53577,Bachelor or Higher,0
53578,Bachelor or Higher,0
53579,None,5
53580,Bachelor or Higher,0
53581,None,5
53582,Bachelor or Higher,0
53583,Bachelor or Higher,0
53584,Bachelor or Higher,0
53585,Bachelor or Higher,0
53586,Bachelor or Higher,0
53587,Bachelor or Higher,0
53588,None,5
53589,Bachelor or Higher,0
53590,Bachelor or Higher,0
53591,Bachelor or Higher,0
53592,Bachelor or Higher,0
53593,Bachelor or Higher,0
53594,None,5
53595,None,5
53596,None,5
53597,Bachelor or Higher,0
53598,None,5
53599,Bachelor or Higher,0
53600,Bachelor or Higher,0
53601,Bachelor or Higher,0
53602,Bachelor or Higher,0
53603,Bachelor or Higher,0
53604,None,5
53605,Bachelor or Higher,0
53606,Bachelor or Higher,0
53607,Bachelor or Higher,0
53608,Bachelor or Higher,0
53609,Bachelor or Higher,0
53610,Bachelor or Higher,0
53611,None,5
53612,Bachelor or Higher,0
53613,None,5
53614,Bachelor or Higher,0
53615,Bachelor or Higher,0
53616,Bachelor or Higher,0
53617,Bachelor or Higher,0
53618,Bachelor or Higher,0
53619,Bachelor or Higher,0
53620,Bachelor or Higher,0
53621,Bachelor or Higher,0
53622,Bachelor or Higher,0
53623,Bachelor or Higher,0
53624,Bachelor or Higher,0
53625,Bachelor or Higher,0
53626,Bachelor or Higher,0
53627,Bachelor or Higher,0
53628,None,5
53629,Bachelor or Higher,0
53630,Bachelor or Higher,0
53631,None,5
53632,None,5
53633,Bachelor or Higher,0
53634,None,5
53635,Bachelor or Higher,0
53636,Bachelor or Higher,0
53637,Bachelor or Higher,0
53638,None,5
53639,Bachelor or Higher,0
53640,Bachelor or Higher,0
53641,Bachelor or Higher,0
53642,Bachelor or Higher,0
53643,Bachelor or Higher,0
53644,Bachelor or Higher,0
53645,Bachelor or Higher,0
53646,Bachelor or Higher,0
53647,Bachelor or Higher,0
53648,Bachelor or Higher,0
53649,None,5
53650,Bachelor or Higher,0
53651,Bachelor or Higher,0
53652,Bachelor or Higher,0
53653,Bachelor or Higher,0
53654,Bachelor or Higher,0
53655,Bachelor or Higher,0
53656,Bachelor or Higher,0
53657,None,5
53658,Bachelor or Higher,0
53659,Bachelor or Higher,0
53660,Bachelor or Higher,0
53661,None,5
53662,Bachelor or Higher,0
53663,Bachelor or Higher,0
53664,None,5
53665,None,5
53666,Bachelor or Higher,0
53667,Bachelor or Higher,0
53668,Bachelor or Higher,0
53669,Bachelor or Higher,0
53670,None,5
53671,None,5
53672,Bachelor or Higher,0
53673,Bachelor or Higher,0
53674,Bachelor or Higher,0
53675,Bachelor or Higher,0
53676,Bachelor or Higher,0
53677,Bachelor or Higher,0
53678,Bachelor or Higher,0
53679,Bachelor or Higher,0
53680,Bachelor or Higher,0
53681,Bachelor or Higher,0
53682,None,5
53683,Bachelor or Higher,0
53684,Bachelor or Higher,0
53685,None,5
53686,None,5
53687,Bachelor or Higher,0
53688,Bachelor or Higher,0
53689,None,5
53690,Bachelor or Higher,0
53691,None,5
53692,Bachelor or Higher,0
53693,Bachelor or Higher,0
53694,Bachelor or Higher,0
53695,Bachelor or Higher,0
53696,None,5
53697,None,5
53698,Bachelor or Higher,0
53699,Bachelor or Higher,0
53700,None,5
53701,None,5
53702,Bachelor or Higher,0
53703,Bachelor or Higher,0
53704,Bachelor or Higher,0
53705,Bachelor or Higher,0
53706,None,5
53707,None,5
53708,None,5
53709,None,5
53710,Bachelor or Higher,0
53711,Bachelor or Higher,0
53712,Bachelor or Higher,0
53713,Bachelor or Higher,0
53714,Bachelor or Higher,0
53715,Bachelor or Higher,0
53716,Bachelor or Higher,0
53717,None,5
53718,None,5
53719,Bachelor or Higher,0
53720,Bachelor or Higher,0
53721,Bachelor or Higher,0
53722,Bachelor or Higher,0
53723,Bachelor or Higher,0
53724,Bachelor or Higher,0
53725,Bachelor or Higher,0
53726,Bachelor or Higher,0
53727,None,5
53728,Bachelor or Higher,0
53729,Bachelor or Higher,0
53730,Bachelor or Higher,0
53731,Bachelor or Higher,0
53732,Bachelor or Higher,0
53733,None,5
53734,Bachelor or Higher,0
53735,Bachelor or Higher,0
53736,Bachelor or Higher,0
53737,Bachelor or Higher,0
53738,Bachelor or Higher,0
53739,Bachelor or Higher,0
53740,Bachelor or Higher,0
53741,Bachelor or Higher,0
53742,Bachelor or Higher,0
53743,Bachelor or Higher,0
53744,Bachelor or Higher,0
53745,None,5
53746,Bachelor or Higher,0
53747,None,5
53748,Bachelor or Higher,0
53749,Bachelor or Higher,0
53750,None,5
53751,None,5
53752,Bachelor or Higher,0
53753,Bachelor or Higher,0
53754,Bachelor or Higher,0
53755,Bachelor or Higher,0
53756,None,5
53757,None,5
53758,None,5
53759,Bachelor or Higher,0
53760,Bachelor or Higher,0
53761,Bachelor or Higher,0
53762,Bachelor or Higher,0
53763,Bachelor or Higher,0
53764,Bachelor or Higher,0
53765,Bachelor or Higher,0
53766,None,5
53767,None,5
53768,Bachelor or Higher,0
53769,Bachelor or Higher,0
53770,None,5
53771,None,5
53772,Bachelor or Higher,0
53773,None,5
53774,None,5
53775,None,5
53776,None,5
53777,None,5
53778,Bachelor or Higher,0
53779,Bachelor or Higher,0
53780,None,5
53781,Bachelor or Higher,0
53782,Bachelor or Higher,0
53783,Bachelor or Higher,0
53784,Bachelor or Higher,0
53785,Bachelor or Higher,0
53786,Bachelor or Higher,0
53787,Bachelor or Higher,0
53788,None,5
53789,Bachelor or Higher,0
53790,Bachelor or Higher,0
53791,Bachelor or Higher,0
53792,Bachelor or Higher,0
53793,Bachelor or Higher,0
53794,Bachelor or Higher,0
53795,Bachelor or Higher,0
53796,Bachelor or Higher,0
53797,Bachelor or Higher,0
53798,Bachelor or Higher,0
53799,Bachelor or Higher,0
53800,Bachelor or Higher,0
53801,Bachelor or Higher,0
53802,None,5
53803,Bachelor or Higher,0
53804,Bachelor or Higher,0
53805,Bachelor or Higher,0
53806,Bachelor or Higher,0
53807,Bachelor or Higher,0
53808,Bachelor or Higher,0
53809,None,5
53810,Bachelor or Higher,0
53811,Bachelor or Higher,0
53812,None,5
53813,None,5
53814,Bachelor or Higher,0
53815,Bachelor or Higher,0
53816,None,5
53817,Bachelor or Higher,0
53818,Bachelor or Higher,0
53819,Bachelor or Higher,0
53820,Bachelor or Higher,0
53821,Bachelor or Higher,0
53822,Bachelor or Higher,0
53823,Bachelor or Higher,0
53824,Bachelor or Higher,0
53825,Bachelor or Higher,0
53826,Bachelor or Higher,0
53827,Bachelor or Higher,0
53828,Bachelor or Higher,0
53829,Bachelor or Higher,0
53830,Bachelor or Higher,0
53831,Bachelor or Higher,0
53832,Bachelor or Higher,0
53833,None,5
53834,None,5
53835,None,5
53836,None,5
53837,Bachelor or Higher,0
53838,Bachelor or Higher,0
53839,Bachelor or Higher,0
53840,Bachelor or Higher,0
53841,Bachelor or Higher,0
53842,Bachelor or Higher,0
53843,None,5
53844,Bachelor or Higher,0
53845,Bachelor or Higher,0
53846,Bachelor or Higher,0
53847,Bachelor or Higher,0
53848,None,5
53849,Bachelor or Higher,0
53850,Bachelor or Higher,0
53851,Bachelor or Higher,0
53852,Bachelor or Higher,0
53853,Bachelor or Higher,0
53854,Bachelor or Higher,0
53855,Bachelor or Higher,0
53856,None,5
53857,Bachelor or Higher,0
53858,Bachelor or Higher,0
53859,None,5
53860,Bachelor or Higher,0
53861,Bachelor or Higher,0
53862,None,5
53863,Bachelor or Higher,0
53864,Bachelor or Higher,0
53865,Bachelor or Higher,0
53866,None,5
53867,None,5
53868,Bachelor or Higher,0
53869,None,5
53870,Bachelor or Higher,0
53871,Bachelor or Higher,0
53872,Bachelor or Higher,0
53873,Bachelor or Higher,0
53874,None,5
53875,None,5
53876,Bachelor or Higher,0
